"Sex","Race","State","Ethnicity","Age Group","First Year","Last Year","Cause of Death","Year","Deaths","Population","Crude Rate"
"Males","All Races","Tennessee","Both","45-49 yrs","2014","2014","Suicide Injury","2014","81","212488","38.12"
"Females","All Races","Tennessee","Both","45-49 yrs","2014","2014","Suicide Injury","2014","33","219396","15.04"
"","All Races","Tennessee","Both","45-49 yrs","2014","2014","Suicide Injury","2014","114","431884","26.4"
"Males","All Races","Texas","Both","45-49 yrs","2014","2014","Suicide Injury","2014","232","851511","27.25"
"Females","All Races","Texas","Both","45-49 yrs","2014","2014","Suicide Injury","2014","83","856426","9.69"
"","All Races","Texas","Both","45-49 yrs","2014","2014","Suicide Injury","2014","315","1707937","18.44"
"Males","All Races","Utah","Both","45-49 yrs","2014","2014","Suicide Injury","2014","30","76580","39.17"
"Females","All Races","Utah","Both","45-49 yrs","2014","2014","Suicide Injury","2014","14","74398","18.82"
"","All Races","Utah","Both","45-49 yrs","2014","2014","Suicide Injury","2014","44","150978","29.14"
"Males","All Races","Vermont","Both","45-49 yrs","2014","2014","Suicide Injury","2014","P","20592","."
"Females","All Races","Vermont","Both","45-49 yrs","2014","2014","Suicide Injury","2014","P","21446","."
"","All Races","Vermont","Both","45-49 yrs","2014","2014","Suicide Injury","2014","10","42038","23.79"
"Males","All Races","Virginia","Both","45-49 yrs","2014","2014","Suicide Injury","2014","69","278397","24.78"
"Females","All Races","Virginia","Both","45-49 yrs","2014","2014","Suicide Injury","2014","31","289792","10.7"
"","All Races","Virginia","Both","45-49 yrs","2014","2014","Suicide Injury","2014","100","568189","17.6"
"Males","All Races","Washington","Both","45-49 yrs","2014","2014","Suicide Injury","2014","74","228807","32.34"
"Females","All Races","Washington","Both","45-49 yrs","2014","2014","Suicide Injury","2014","22","224973","9.78"
"","All Races","Washington","Both","45-49 yrs","2014","2014","Suicide Injury","2014","96","453780","21.16"
"Males","All Races","West Virginia","Both","45-49 yrs","2014","2014","Suicide Injury","2014","29","60145","48.22"
"Females","All Races","West Virginia","Both","45-49 yrs","2014","2014","Suicide Injury","2014","P","59485","."
"","All Races","West Virginia","Both","45-49 yrs","2014","2014","Suicide Injury","2014","S","119630","."
"Males","All Races","Wisconsin","Both","45-49 yrs","2014","2014","Suicide Injury","2014","62","191619","32.36"
"Females","All Races","Wisconsin","Both","45-49 yrs","2014","2014","Suicide Injury","2014","14","189621","7.38"
"","All Races","Wisconsin","Both","45-49 yrs","2014","2014","Suicide Injury","2014","76","381240","19.93"
"Males","All Races","Wyoming","Both","45-49 yrs","2014","2014","Suicide Injury","2014","P","16823","."
"Females","All Races","Wyoming","Both","45-49 yrs","2014","2014","Suicide Injury","2014","P","15938","."
"","All Races","Wyoming","Both","45-49 yrs","2014","2014","Suicide Injury","2014","11","32761","33.58"
"Males","All Races","Alabama","Both","50-54 yrs","2014","2014","Suicide Injury","2014","51","167089","30.52"
"Females","All Races","Alabama","Both","50-54 yrs","2014","2014","Suicide Injury","2014","26","177581","14.64"
"","All Races","Alabama","Both","50-54 yrs","2014","2014","Suicide Injury","2014","77","344670","22.34"
"Males","All Races","Alaska","Both","50-54 yrs","2014","2014","Suicide Injury","2014","13","27273","47.67"
"Females","All Races","Alaska","Both","50-54 yrs","2014","2014","Suicide Injury","2014","P","24999","."
"","All Races","Alaska","Both","50-54 yrs","2014","2014","Suicide Injury","2014","S","52272","."
"Males","All Races","Arizona","Both","50-54 yrs","2014","2014","Suicide Injury","2014","88","212893","41.34"
"Females","All Races","Arizona","Both","50-54 yrs","2014","2014","Suicide Injury","2014","26","219661","11.84"
"","All Races","Arizona","Both","50-54 yrs","2014","2014","Suicide Injury","2014","114","432554","26.36"
"Males","All Races","Arkansas","Both","50-54 yrs","2014","2014","Suicide Injury","2014","40","99760","40.1"
"Females","All Races","Arkansas","Both","50-54 yrs","2014","2014","Suicide Injury","2014","12","103514","11.59"
"","All Races","Arkansas","Both","50-54 yrs","2014","2014","Suicide Injury","2014","52","203274","25.58"
"Males","All Races","California","Both","50-54 yrs","2014","2014","Suicide Injury","2014","347","1317168","26.34"
"Females","All Races","California","Both","50-54 yrs","2014","2014","Suicide Injury","2014","129","1342772","9.61"
"","All Races","California","Both","50-54 yrs","2014","2014","Suicide Injury","2014","476","2659940","17.9"
"Males","All Races","Colorado","Both","50-54 yrs","2014","2014","Suicide Injury","2014","76","183570","41.4"
"Females","All Races","Colorado","Both","50-54 yrs","2014","2014","Suicide Injury","2014","37","187828","19.7"
"","All Races","Colorado","Both","50-54 yrs","2014","2014","Suicide Injury","2014","113","371398","30.43"
"Males","All Races","Connecticut","Both","50-54 yrs","2014","2014","Suicide Injury","2014","43","138427","31.06"
"Females","All Races","Connecticut","Both","50-54 yrs","2014","2014","Suicide Injury","2014","22","146757","14.99"
"","All Races","Connecticut","Both","50-54 yrs","2014","2014","Suicide Injury","2014","65","285184","22.79"
"Males","All Races","Delaware","Both","50-54 yrs","2014","2014","Suicide Injury","2014","10","32677","30.6"
"Females","All Races","Delaware","Both","50-54 yrs","2014","2014","Suicide Injury","2014","P","35341","."
"","All Races","Delaware","Both","50-54 yrs","2014","2014","Suicide Injury","2014","S","68018","."
"Males","All Races","District of Columbia","Both","50-54 yrs","2014","2014","Suicide Injury","2014","P","19569","."
"Females","All Races","District of Columbia","Both","50-54 yrs","2014","2014","Suicide Injury","2014","P","19540","."
"","All Races","District of Columbia","Both","50-54 yrs","2014","2014","Suicide Injury","2014","P","39109","."
"Males","All Races","Florida","Both","50-54 yrs","2014","2014","Suicide Injury","2014","233","698287","33.37"
"Females","All Races","Florida","Both","50-54 yrs","2014","2014","Suicide Injury","2014","88","733177","12"
"","All Races","Florida","Both","50-54 yrs","2014","2014","Suicide Injury","2014","321","1431464","22.42"
"Males","All Races","Georgia","Both","50-54 yrs","2014","2014","Suicide Injury","2014","111","342644","32.4"
"Females","All Races","Georgia","Both","50-54 yrs","2014","2014","Suicide Injury","2014","43","363670","11.82"
"","All Races","Georgia","Both","50-54 yrs","2014","2014","Suicide Injury","2014","154","706314","21.8"
"Males","All Races","Hawaii","Both","50-54 yrs","2014","2014","Suicide Injury","2014","17","45852","37.08"
"Females","All Races","Hawaii","Both","50-54 yrs","2014","2014","Suicide Injury","2014","P","46354","."
"","All Races","Hawaii","Both","50-54 yrs","2014","2014","Suicide Injury","2014","S","92206","."
"Males","All Races","Idaho","Both","50-54 yrs","2014","2014","Suicide Injury","2014","20","51862","38.56"
"Females","All Races","Idaho","Both","50-54 yrs","2014","2014","Suicide Injury","2014","11","52682","20.88"
"","All Races","Idaho","Both","50-54 yrs","2014","2014","Suicide Injury","2014","31","104544","29.65"
"Males","All Races","Illinois","Both","50-54 yrs","2014","2014","Suicide Injury","2014","121","451913","26.78"
"Females","All Races","Illinois","Both","50-54 yrs","2014","2014","Suicide Injury","2014","34","467979","7.27"
"","All Races","Illinois","Both","50-54 yrs","2014","2014","Suicide Injury","2014","155","919892","16.85"
"Males","All Races","Indiana","Both","50-54 yrs","2014","2014","Suicide Injury","2014","70","231433","30.25"
"Females","All Races","Indiana","Both","50-54 yrs","2014","2014","Suicide Injury","2014","26","236881","10.98"
"","All Races","Indiana","Both","50-54 yrs","2014","2014","Suicide Injury","2014","96","468314","20.5"
"Males","All Races","Iowa","Both","50-54 yrs","2014","2014","Suicide Injury","2014","42","108639","38.66"
"Females","All Races","Iowa","Both","50-54 yrs","2014","2014","Suicide Injury","2014","13","109464","11.88"
"","All Races","Iowa","Both","50-54 yrs","2014","2014","Suicide Injury","2014","55","218103","25.22"
"Males","All Races","Kansas","Both","50-54 yrs","2014","2014","Suicide Injury","2014","43","97762","43.98"
"Females","All Races","Kansas","Both","50-54 yrs","2014","2014","Suicide Injury","2014","P","100325","."
"","All Races","Kansas","Both","50-54 yrs","2014","2014","Suicide Injury","2014","S","198087","."
"Males","All Races","Kentucky","Both","50-54 yrs","2014","2014","Suicide Injury","2014","61","156500","38.98"
"Females","All Races","Kentucky","Both","50-54 yrs","2014","2014","Suicide Injury","2014","19","162761","11.67"
"","All Races","Kentucky","Both","50-54 yrs","2014","2014","Suicide Injury","2014","80","319261","25.06"
"Males","All Races","Louisiana","Both","50-54 yrs","2014","2014","Suicide Injury","2014","53","156839","33.79"
"Females","All Races","Louisiana","Both","50-54 yrs","2014","2014","Suicide Injury","2014","28","166363","16.83"
"","All Races","Louisiana","Both","50-54 yrs","2014","2014","Suicide Injury","2014","81","323202","25.06"
"Males","All Races","Maine","Both","50-54 yrs","2014","2014","Suicide Injury","2014","15","52858","28.38"
"Females","All Races","Maine","Both","50-54 yrs","2014","2014","Suicide Injury","2014","P","55240","."
"","All Races","Maine","Both","50-54 yrs","2014","2014","Suicide Injury","2014","S","108098","."
"Males","All Races","Maryland","Both","50-54 yrs","2014","2014","Suicide Injury","2014","40","218791","18.28"
"Females","All Races","Maryland","Both","50-54 yrs","2014","2014","Suicide Injury","2014","21","236995","8.86"
"","All Races","Maryland","Both","50-54 yrs","2014","2014","Suicide Injury","2014","61","455786","13.38"
"Males","All Races","Massachusetts","Both","50-54 yrs","2014","2014","Suicide Injury","2014","62","249440","24.86"
"Females","All Races","Massachusetts","Both","50-54 yrs","2014","2014","Suicide Injury","2014","18","263053","6.84"
"","All Races","Massachusetts","Both","50-54 yrs","2014","2014","Suicide Injury","2014","80","512493","15.61"
"Males","All Races","Michigan","Both","50-54 yrs","2014","2014","Suicide Injury","2014","107","363036","29.47"
"Females","All Races","Michigan","Both","50-54 yrs","2014","2014","Suicide Injury","2014","38","374103","10.16"
"","All Races","Michigan","Both","50-54 yrs","2014","2014","Suicide Injury","2014","145","737139","19.67"
"Males","All Races","Minnesota","Both","50-54 yrs","2014","2014","Suicide Injury","2014","59","202371","29.15"
"Females","All Races","Minnesota","Both","50-54 yrs","2014","2014","Suicide Injury","2014","17","202574","8.39"
"","All Races","Minnesota","Both","50-54 yrs","2014","2014","Suicide Injury","2014","76","404945","18.77"
"Males","All Races","Mississippi","Both","50-54 yrs","2014","2014","Suicide Injury","2014","23","98577","23.33"
"Females","All Races","Mississippi","Both","50-54 yrs","2014","2014","Suicide Injury","2014","P","106195","."
"","All Races","Mississippi","Both","50-54 yrs","2014","2014","Suicide Injury","2014","S","204772","."
"Males","All Races","Missouri","Both","50-54 yrs","2014","2014","Suicide Injury","2014","80","217022","36.86"
"Females","All Races","Missouri","Both","50-54 yrs","2014","2014","Suicide Injury","2014","34","224015","15.18"
"","All Races","Missouri","Both","50-54 yrs","2014","2014","Suicide Injury","2014","114","441037","25.85"
"Males","All Races","Montana","Both","50-54 yrs","2014","2014","Suicide Injury","2014","24","35681","67.26"
"Females","All Races","Montana","Both","50-54 yrs","2014","2014","Suicide Injury","2014","P","36685","."
"","All Races","Montana","Both","50-54 yrs","2014","2014","Suicide Injury","2014","S","72366","."
"Males","All Races","Nebraska","Both","50-54 yrs","2014","2014","Suicide Injury","2014","15","63966","23.45"
"Females","All Races","Nebraska","Both","50-54 yrs","2014","2014","Suicide Injury","2014","P","64585","."
"","All Races","Nebraska","Both","50-54 yrs","2014","2014","Suicide Injury","2014","S","128551","."
"Males","All Races","Nevada","Both","50-54 yrs","2014","2014","Suicide Injury","2014","41","98382","41.67"
"Females","All Races","Nevada","Both","50-54 yrs","2014","2014","Suicide Injury","2014","18","95596","18.83"
"","All Races","Nevada","Both","50-54 yrs","2014","2014","Suicide Injury","2014","59","193978","30.42"
"Males","All Races","New Hampshire","Both","50-54 yrs","2014","2014","Suicide Injury","2014","27","55324","48.8"
"Females","All Races","New Hampshire","Both","50-54 yrs","2014","2014","Suicide Injury","2014","P","56964","."
"","All Races","New Hampshire","Both","50-54 yrs","2014","2014","Suicide Injury","2014","S","112288","."
"Males","All Races","New Jersey","Both","50-54 yrs","2014","2014","Suicide Injury","2014","85","336694","25.25"
"Females","All Races","New Jersey","Both","50-54 yrs","2014","2014","Suicide Injury","2014","25","352609","7.09"
"","All Races","New Jersey","Both","50-54 yrs","2014","2014","Suicide Injury","2014","110","689303","15.96"
"Males","All Races","New Mexico","Both","50-54 yrs","2014","2014","Suicide Injury","2014","18","69171","26.02"
"Females","All Races","New Mexico","Both","50-54 yrs","2014","2014","Suicide Injury","2014","14","72706","19.26"
"","All Races","New Mexico","Both","50-54 yrs","2014","2014","Suicide Injury","2014","32","141877","22.55"
"Males","All Races","New York","Both","50-54 yrs","2014","2014","Suicide Injury","2014","151","696677","21.67"
"Females","All Races","New York","Both","50-54 yrs","2014","2014","Suicide Injury","2014","63","742166","8.49"
"","All Races","New York","Both","50-54 yrs","2014","2014","Suicide Injury","2014","214","1438843","14.87"
"Males","All Races","North Carolina","Both","50-54 yrs","2014","2014","Suicide Injury","2014","78","338323","23.05"
"Females","All Races","North Carolina","Both","50-54 yrs","2014","2014","Suicide Injury","2014","46","360376","12.76"
"","All Races","North Carolina","Both","50-54 yrs","2014","2014","Suicide Injury","2014","124","698699","17.75"
"Males","All Races","North Dakota","Both","50-54 yrs","2014","2014","Suicide Injury","2014","14","25134","55.7"
"Females","All Races","North Dakota","Both","50-54 yrs","2014","2014","Suicide Injury","2014","P","24086","."
"","All Races","North Dakota","Both","50-54 yrs","2014","2014","Suicide Injury","2014","S","49220","."
"Males","All Races","Ohio","Both","50-54 yrs","2014","2014","Suicide Injury","2014","112","415102","26.98"
"Females","All Races","Ohio","Both","50-54 yrs","2014","2014","Suicide Injury","2014","40","431539","9.27"
"","All Races","Ohio","Both","50-54 yrs","2014","2014","Suicide Injury","2014","152","846641","17.95"
"Males","All Races","Oklahoma","Both","50-54 yrs","2014","2014","Suicide Injury","2014","48","129616","37.03"
"Females","All Races","Oklahoma","Both","50-54 yrs","2014","2014","Suicide Injury","2014","28","132814","21.08"
"","All Races","Oklahoma","Both","50-54 yrs","2014","2014","Suicide Injury","2014","76","262430","28.96"
"Males","All Races","Oregon","Both","50-54 yrs","2014","2014","Suicide Injury","2014","47","130887","35.91"
"Females","All Races","Oregon","Both","50-54 yrs","2014","2014","Suicide Injury","2014","20","135410","14.77"
"","All Races","Oregon","Both","50-54 yrs","2014","2014","Suicide Injury","2014","67","266297","25.16"
"Males","All Races","Pennsylvania","Both","50-54 yrs","2014","2014","Suicide Injury","2014","175","465921","37.56"
"Females","All Races","Pennsylvania","Both","50-54 yrs","2014","2014","Suicide Injury","2014","56","483158","11.59"
"","All Races","Pennsylvania","Both","50-54 yrs","2014","2014","Suicide Injury","2014","231","949079","24.34"
"Males","All Races","Rhode Island","Both","50-54 yrs","2014","2014","Suicide Injury","2014","P","38188","."
"Females","All Races","Rhode Island","Both","50-54 yrs","2014","2014","Suicide Injury","2014","P","41346","."
"","All Races","Rhode Island","Both","50-54 yrs","2014","2014","Suicide Injury","2014","13","79534","16.35"
"Males","All Races","South Carolina","Both","50-54 yrs","2014","2014","Suicide Injury","2014","61","162414","37.56"
"Females","All Races","South Carolina","Both","50-54 yrs","2014","2014","Suicide Injury","2014","17","175082","9.71"
"","All Races","South Carolina","Both","50-54 yrs","2014","2014","Suicide Injury","2014","78","337496","23.11"
"Males","All Races","South Dakota","Both","50-54 yrs","2014","2014","Suicide Injury","2014","14","29538","47.4"
"Females","All Races","South Dakota","Both","50-54 yrs","2014","2014","Suicide Injury","2014","P","29443","."
"","All Races","South Dakota","Both","50-54 yrs","2014","2014","Suicide Injury","2014","S","58981","."
"Males","All Races","Tennessee","Both","50-54 yrs","2014","2014","Suicide Injury","2014","68","225358","30.17"
"Females","All Races","Tennessee","Both","50-54 yrs","2014","2014","Suicide Injury","2014","33","239561","13.78"
"","All Races","Tennessee","Both","50-54 yrs","2014","2014","Suicide Injury","2014","101","464919","21.72"
"Males","All Races","Texas","Both","50-54 yrs","2014","2014","Suicide Injury","2014","234","872452","26.82"
"Females","All Races","Texas","Both","50-54 yrs","2014","2014","Suicide Injury","2014","99","892660","11.09"
"","All Races","Texas","Both","50-54 yrs","2014","2014","Suicide Injury","2014","333","1765112","18.87"
"Males","All Races","Utah","Both","50-54 yrs","2014","2014","Suicide Injury","2014","40","77393","51.68"
"Females","All Races","Utah","Both","50-54 yrs","2014","2014","Suicide Injury","2014","11","78333","14.04"
"","All Races","Utah","Both","50-54 yrs","2014","2014","Suicide Injury","2014","51","155726","32.75"
"Males","All Races","Vermont","Both","50-54 yrs","2014","2014","Suicide Injury","2014","11","24100","45.64"
"Females","All Races","Vermont","Both","50-54 yrs","2014","2014","Suicide Injury","2014","P","25535","."
"","All Races","Vermont","Both","50-54 yrs","2014","2014","Suicide Injury","2014","S","49635","."
"Males","All Races","Virginia","Both","50-54 yrs","2014","2014","Suicide Injury","2014","91","297659","30.57"
"Females","All Races","Virginia","Both","50-54 yrs","2014","2014","Suicide Injury","2014","32","311576","10.27"
"","All Races","Virginia","Both","50-54 yrs","2014","2014","Suicide Injury","2014","123","609235","20.19"
"Males","All Races","Washington","Both","50-54 yrs","2014","2014","Suicide Injury","2014","99","244916","40.42"
"Females","All Races","Washington","Both","50-54 yrs","2014","2014","Suicide Injury","2014","32","247287","12.94"
"","All Races","Washington","Both","50-54 yrs","2014","2014","Suicide Injury","2014","131","492203","26.62"
"Males","All Races","West Virginia","Both","50-54 yrs","2014","2014","Suicide Injury","2014","18","64859","27.75"
"Females","All Races","West Virginia","Both","50-54 yrs","2014","2014","Suicide Injury","2014","15","67009","22.39"
"","All Races","West Virginia","Both","50-54 yrs","2014","2014","Suicide Injury","2014","33","131868","25.03"
"Males","All Races","Wisconsin","Both","50-54 yrs","2014","2014","Suicide Injury","2014","63","216713","29.07"
"Females","All Races","Wisconsin","Both","50-54 yrs","2014","2014","Suicide Injury","2014","23","218624","10.52"
"","All Races","Wisconsin","Both","50-54 yrs","2014","2014","Suicide Injury","2014","86","435337","19.75"
"Males","All Races","Wyoming","Both","50-54 yrs","2014","2014","Suicide Injury","2014","P","20332","."
"Females","All Races","Wyoming","Both","50-54 yrs","2014","2014","Suicide Injury","2014","P","20152","."
"","All Races","Wyoming","Both","50-54 yrs","2014","2014","Suicide Injury","2014","P","40484","."
"Males","All Races","Alabama","Both","55-59 yrs","2014","2014","Suicide Injury","2014","51","160831","31.71"
"Females","All Races","Alabama","Both","55-59 yrs","2014","2014","Suicide Injury","2014","14","174399","8.03"
"","All Races","Alabama","Both","55-59 yrs","2014","2014","Suicide Injury","2014","65","335230","19.39"
"Males","All Races","Alaska","Both","55-59 yrs","2014","2014","Suicide Injury","2014","P","26377","."
"Females","All Races","Alaska","Both","55-59 yrs","2014","2014","Suicide Injury","2014","P","24634","."
"","All Races","Alaska","Both","55-59 yrs","2014","2014","Suicide Injury","2014","P","51011","."
"Males","All Races","Arizona","Both","55-59 yrs","2014","2014","Suicide Injury","2014","83","198191","41.88"
"Females","All Races","Arizona","Both","55-59 yrs","2014","2014","Suicide Injury","2014","31","215899","14.36"
"","All Races","Arizona","Both","55-59 yrs","2014","2014","Suicide Injury","2014","114","414090","27.53"
"Males","All Races","Arkansas","Both","55-59 yrs","2014","2014","Suicide Injury","2014","28","94181","29.73"
"Females","All Races","Arkansas","Both","55-59 yrs","2014","2014","Suicide Injury","2014","15","100407","14.94"
"","All Races","Arkansas","Both","55-59 yrs","2014","2014","Suicide Injury","2014","43","194588","22.1"
"Males","All Races","California","Both","55-59 yrs","2014","2014","Suicide Injury","2014","321","1199595","26.76"
"Females","All Races","California","Both","55-59 yrs","2014","2014","Suicide Injury","2014","120","1256401","9.55"
"","All Races","California","Both","55-59 yrs","2014","2014","Suicide Injury","2014","441","2455996","17.96"
"Males","All Races","Colorado","Both","55-59 yrs","2014","2014","Suicide Injury","2014","83","175907","47.18"
"Females","All Races","Colorado","Both","55-59 yrs","2014","2014","Suicide Injury","2014","25","182294","13.71"
"","All Races","Colorado","Both","55-59 yrs","2014","2014","Suicide Injury","2014","108","358201","30.15"
"Males","All Races","Connecticut","Both","55-59 yrs","2014","2014","Suicide Injury","2014","29","130781","22.17"
"Females","All Races","Connecticut","Both","55-59 yrs","2014","2014","Suicide Injury","2014","10","137817","7.26"
"","All Races","Connecticut","Both","55-59 yrs","2014","2014","Suicide Injury","2014","39","268598","14.52"
"Males","All Races","Delaware","Both","55-59 yrs","2014","2014","Suicide Injury","2014","P","31215","."
"Females","All Races","Delaware","Both","55-59 yrs","2014","2014","Suicide Injury","2014","P","34577","."
"","All Races","Delaware","Both","55-59 yrs","2014","2014","Suicide Injury","2014","12","65792","18.24"
"Males","All Races","District of Columbia","Both","55-59 yrs","2014","2014","Suicide Injury","2014","P","17576","."
"Females","All Races","District of Columbia","Both","55-59 yrs","2014","2014","Suicide Injury","2014","P","19184","."
"","All Races","District of Columbia","Both","55-59 yrs","2014","2014","Suicide Injury","2014","P","36760","."
"Males","All Races","Florida","Both","55-59 yrs","2014","2014","Suicide Injury","2014","263","641956","40.97"
"Females","All Races","Florida","Both","55-59 yrs","2014","2014","Suicide Injury","2014","92","706434","13.02"
"","All Races","Florida","Both","55-59 yrs","2014","2014","Suicide Injury","2014","355","1348390","26.33"
"Males","All Races","Georgia","Both","55-59 yrs","2014","2014","Suicide Injury","2014","95","305567","31.09"
"Females","All Races","Georgia","Both","55-59 yrs","2014","2014","Suicide Injury","2014","42","332753","12.62"
"","All Races","Georgia","Both","55-59 yrs","2014","2014","Suicide Injury","2014","137","638320","21.46"
"Males","All Races","Hawaii","Both","55-59 yrs","2014","2014","Suicide Injury","2014","P","45750","."
"Females","All Races","Hawaii","Both","55-59 yrs","2014","2014","Suicide Injury","2014","P","47032","."
"","All Races","Hawaii","Both","55-59 yrs","2014","2014","Suicide Injury","2014","10","92782","10.78"
"Males","All Races","Idaho","Both","55-59 yrs","2014","2014","Suicide Injury","2014","24","50975","47.08"
"Females","All Races","Idaho","Both","55-59 yrs","2014","2014","Suicide Injury","2014","P","53147","."
"","All Races","Idaho","Both","55-59 yrs","2014","2014","Suicide Injury","2014","S","104122","."
"Males","All Races","Illinois","Both","55-59 yrs","2014","2014","Suicide Injury","2014","100","427904","23.37"
"Females","All Races","Illinois","Both","55-59 yrs","2014","2014","Suicide Injury","2014","33","451209","7.31"
"","All Races","Illinois","Both","55-59 yrs","2014","2014","Suicide Injury","2014","133","879113","15.13"
"Males","All Races","Indiana","Both","55-59 yrs","2014","2014","Suicide Injury","2014","66","222260","29.69"
"Females","All Races","Indiana","Both","55-59 yrs","2014","2014","Suicide Injury","2014","27","230827","11.7"
"","All Races","Indiana","Both","55-59 yrs","2014","2014","Suicide Injury","2014","93","453087","20.53"
"Males","All Races","Iowa","Both","55-59 yrs","2014","2014","Suicide Injury","2014","26","107266","24.24"
"Females","All Races","Iowa","Both","55-59 yrs","2014","2014","Suicide Injury","2014","11","108361","10.15"
"","All Races","Iowa","Both","55-59 yrs","2014","2014","Suicide Injury","2014","37","215627","17.16"
"Males","All Races","Kansas","Both","55-59 yrs","2014","2014","Suicide Injury","2014","28","95564","29.3"
"Females","All Races","Kansas","Both","55-59 yrs","2014","2014","Suicide Injury","2014","15","98773","15.19"
"","All Races","Kansas","Both","55-59 yrs","2014","2014","Suicide Injury","2014","43","194337","22.13"
"Males","All Races","Kentucky","Both","55-59 yrs","2014","2014","Suicide Injury","2014","58","148942","38.94"
"Females","All Races","Kentucky","Both","55-59 yrs","2014","2014","Suicide Injury","2014","14","158557","8.83"
"","All Races","Kentucky","Both","55-59 yrs","2014","2014","Suicide Injury","2014","72","307499","23.41"
"Males","All Races","Louisiana","Both","55-59 yrs","2014","2014","Suicide Injury","2014","48","153136","31.34"
"Females","All Races","Louisiana","Both","55-59 yrs","2014","2014","Suicide Injury","2014","26","163315","15.92"
"","All Races","Louisiana","Both","55-59 yrs","2014","2014","Suicide Injury","2014","74","316451","23.38"
"Males","All Races","Maine","Both","55-59 yrs","2014","2014","Suicide Injury","2014","19","52446","36.23"
"Females","All Races","Maine","Both","55-59 yrs","2014","2014","Suicide Injury","2014","P","55646","."
"","All Races","Maine","Both","55-59 yrs","2014","2014","Suicide Injury","2014","S","108092","."
"Males","All Races","Maryland","Both","55-59 yrs","2014","2014","Suicide Injury","2014","41","199778","20.52"
"Females","All Races","Maryland","Both","55-59 yrs","2014","2014","Suicide Injury","2014","17","219348","7.75"
"","All Races","Maryland","Both","55-59 yrs","2014","2014","Suicide Injury","2014","58","419126","13.84"
"Males","All Races","Massachusetts","Both","55-59 yrs","2014","2014","Suicide Injury","2014","56","232013","24.14"
"Females","All Races","Massachusetts","Both","55-59 yrs","2014","2014","Suicide Injury","2014","17","248513","6.84"
"","All Races","Massachusetts","Both","55-59 yrs","2014","2014","Suicide Injury","2014","73","480526","15.19"
"Males","All Races","Michigan","Both","55-59 yrs","2014","2014","Suicide Injury","2014","109","357298","30.51"
"Females","All Races","Michigan","Both","55-59 yrs","2014","2014","Suicide Injury","2014","33","375334","8.79"
"","All Races","Michigan","Both","55-59 yrs","2014","2014","Suicide Injury","2014","142","732632","19.38"
"Males","All Races","Minnesota","Both","55-59 yrs","2014","2014","Suicide Injury","2014","56","191359","29.26"
"Females","All Races","Minnesota","Both","55-59 yrs","2014","2014","Suicide Injury","2014","22","193253","11.38"
"","All Races","Minnesota","Both","55-59 yrs","2014","2014","Suicide Injury","2014","78","384612","20.28"
"Males","All Races","Mississippi","Both","55-59 yrs","2014","2014","Suicide Injury","2014","36","95481","37.7"
"Females","All Races","Mississippi","Both","55-59 yrs","2014","2014","Suicide Injury","2014","P","103727","."
"","All Races","Mississippi","Both","55-59 yrs","2014","2014","Suicide Injury","2014","S","199208","."
"Males","All Races","Missouri","Both","55-59 yrs","2014","2014","Suicide Injury","2014","79","206552","38.25"
"Females","All Races","Missouri","Both","55-59 yrs","2014","2014","Suicide Injury","2014","25","218056","11.46"
"","All Races","Missouri","Both","55-59 yrs","2014","2014","Suicide Injury","2014","104","424608","24.49"
"Males","All Races","Montana","Both","55-59 yrs","2014","2014","Suicide Injury","2014","21","37802","55.55"
"Females","All Races","Montana","Both","55-59 yrs","2014","2014","Suicide Injury","2014","P","39695","."
"","All Races","Montana","Both","55-59 yrs","2014","2014","Suicide Injury","2014","S","77497","."
"Males","All Races","Nebraska","Both","55-59 yrs","2014","2014","Suicide Injury","2014","15","62179","24.12"
"Females","All Races","Nebraska","Both","55-59 yrs","2014","2014","Suicide Injury","2014","P","62812","."
"","All Races","Nebraska","Both","55-59 yrs","2014","2014","Suicide Injury","2014","S","124991","."
"Males","All Races","Nevada","Both","55-59 yrs","2014","2014","Suicide Injury","2014","37","89827","41.19"
"Females","All Races","Nevada","Both","55-59 yrs","2014","2014","Suicide Injury","2014","15","92082","16.29"
"","All Races","Nevada","Both","55-59 yrs","2014","2014","Suicide Injury","2014","52","181909","28.59"
"Males","All Races","New Hampshire","Both","55-59 yrs","2014","2014","Suicide Injury","2014","24","53227","45.09"
"Females","All Races","New Hampshire","Both","55-59 yrs","2014","2014","Suicide Injury","2014","P","54441","."
"","All Races","New Hampshire","Both","55-59 yrs","2014","2014","Suicide Injury","2014","S","107668","."
"Males","All Races","New Jersey","Both","55-59 yrs","2014","2014","Suicide Injury","2014","52","307057","16.93"
"Females","All Races","New Jersey","Both","55-59 yrs","2014","2014","Suicide Injury","2014","25","329523","7.59"
"","All Races","New Jersey","Both","55-59 yrs","2014","2014","Suicide Injury","2014","77","636580","12.1"
"Males","All Races","New Mexico","Both","55-59 yrs","2014","2014","Suicide Injury","2014","26","67485","38.53"
"Females","All Races","New Mexico","Both","55-59 yrs","2014","2014","Suicide Injury","2014","12","73055","16.43"
"","All Races","New Mexico","Both","55-59 yrs","2014","2014","Suicide Injury","2014","38","140540","27.04"
"Males","All Races","New York","Both","55-59 yrs","2014","2014","Suicide Injury","2014","127","651418","19.5"
"Females","All Races","New York","Both","55-59 yrs","2014","2014","Suicide Injury","2014","46","701790","6.55"
