"Sex","Race","State","Ethnicity","Age Group","First Year","Last Year","Cause of Death","Year","Deaths","Population","Crude Rate"
"Males","All Races","Arizona","Both","45-49 yrs","2012","2012","Suicide Injury","2012","89","205843","43.24"
"Females","All Races","Arizona","Both","45-49 yrs","2012","2012","Suicide Injury","2012","27","206470","13.08"
"","All Races","Arizona","Both","45-49 yrs","2012","2012","Suicide Injury","2012","116","412313","28.13"
"Males","All Races","Arkansas","Both","45-49 yrs","2012","2012","Suicide Injury","2012","37","95819","38.61"
"Females","All Races","Arkansas","Both","45-49 yrs","2012","2012","Suicide Injury","2012","15","97919","15.32"
"","All Races","Arkansas","Both","45-49 yrs","2012","2012","Suicide Injury","2012","52","193738","26.84"
"Males","All Races","California","Both","45-49 yrs","2012","2012","Suicide Injury","2012","296","1307614","22.64"
"Females","All Races","California","Both","45-49 yrs","2012","2012","Suicide Injury","2012","94","1306872","7.19"
"","All Races","California","Both","45-49 yrs","2012","2012","Suicide Injury","2012","390","2614486","14.92"
"Males","All Races","Colorado","Both","45-49 yrs","2012","2012","Suicide Injury","2012","89","175665","50.66"
"Females","All Races","Colorado","Both","45-49 yrs","2012","2012","Suicide Injury","2012","24","174775","13.73"
"","All Races","Colorado","Both","45-49 yrs","2012","2012","Suicide Injury","2012","113","350440","32.25"
"Males","All Races","Connecticut","Both","45-49 yrs","2012","2012","Suicide Injury","2012","39","135444","28.79"
"Females","All Races","Connecticut","Both","45-49 yrs","2012","2012","Suicide Injury","2012","11","142940","7.7"
"","All Races","Connecticut","Both","45-49 yrs","2012","2012","Suicide Injury","2012","50","278384","17.96"
"Males","All Races","Delaware","Both","45-49 yrs","2012","2012","Suicide Injury","2012","13","31492","41.28"
"Females","All Races","Delaware","Both","45-49 yrs","2012","2012","Suicide Injury","2012","P","33711","."
"","All Races","Delaware","Both","45-49 yrs","2012","2012","Suicide Injury","2012","S","65203","."
"Males","All Races","District of Columbia","Both","45-49 yrs","2012","2012","Suicide Injury","2012","P","19474","."
"Females","All Races","District of Columbia","Both","45-49 yrs","2012","2012","Suicide Injury","2012","P","19009","."
"","All Races","District of Columbia","Both","45-49 yrs","2012","2012","Suicide Injury","2012","P","38483","."
"Males","All Races","Florida","Both","45-49 yrs","2012","2012","Suicide Injury","2012","213","669848","31.8"
"Females","All Races","Florida","Both","45-49 yrs","2012","2012","Suicide Injury","2012","105","688160","15.26"
"","All Races","Florida","Both","45-49 yrs","2012","2012","Suicide Injury","2012","318","1358008","23.42"
"Males","All Races","Georgia","Both","45-49 yrs","2012","2012","Suicide Injury","2012","75","347646","21.57"
"Females","All Races","Georgia","Both","45-49 yrs","2012","2012","Suicide Injury","2012","38","362294","10.49"
"","All Races","Georgia","Both","45-49 yrs","2012","2012","Suicide Injury","2012","113","709940","15.92"
"Males","All Races","Hawaii","Both","45-49 yrs","2012","2012","Suicide Injury","2012","10","45892","21.79"
"Females","All Races","Hawaii","Both","45-49 yrs","2012","2012","Suicide Injury","2012","P","45404","."
"","All Races","Hawaii","Both","45-49 yrs","2012","2012","Suicide Injury","2012","S","91296","."
"Males","All Races","Idaho","Both","45-49 yrs","2012","2012","Suicide Injury","2012","30","48540","61.8"
"Females","All Races","Idaho","Both","45-49 yrs","2012","2012","Suicide Injury","2012","P","48613","."
"","All Races","Idaho","Both","45-49 yrs","2012","2012","Suicide Injury","2012","S","97153","."
"Males","All Races","Illinois","Both","45-49 yrs","2012","2012","Suicide Injury","2012","97","439876","22.05"
"Females","All Races","Illinois","Both","45-49 yrs","2012","2012","Suicide Injury","2012","23","449874","5.11"
"","All Races","Illinois","Both","45-49 yrs","2012","2012","Suicide Injury","2012","120","889750","13.49"
"Males","All Races","Indiana","Both","45-49 yrs","2012","2012","Suicide Injury","2012","95","221356","42.92"
"Females","All Races","Indiana","Both","45-49 yrs","2012","2012","Suicide Injury","2012","23","224051","10.27"
"","All Races","Indiana","Both","45-49 yrs","2012","2012","Suicide Injury","2012","118","445407","26.49"
"Males","All Races","Iowa","Both","45-49 yrs","2012","2012","Suicide Injury","2012","17","100091","16.98"
"Females","All Races","Iowa","Both","45-49 yrs","2012","2012","Suicide Injury","2012","P","99312","."
"","All Races","Iowa","Both","45-49 yrs","2012","2012","Suicide Injury","2012","S","199403","."
"Males","All Races","Kansas","Both","45-49 yrs","2012","2012","Suicide Injury","2012","37","92035","40.2"
"Females","All Races","Kansas","Both","45-49 yrs","2012","2012","Suicide Injury","2012","12","92289","13"
"","All Races","Kansas","Both","45-49 yrs","2012","2012","Suicide Injury","2012","49","184324","26.58"
"Males","All Races","Kentucky","Both","45-49 yrs","2012","2012","Suicide Injury","2012","60","152436","39.36"
"Females","All Races","Kentucky","Both","45-49 yrs","2012","2012","Suicide Injury","2012","19","154705","12.28"
"","All Races","Kentucky","Both","45-49 yrs","2012","2012","Suicide Injury","2012","79","307141","25.72"
"Males","All Races","Louisiana","Both","45-49 yrs","2012","2012","Suicide Injury","2012","34","149974","22.67"
"Females","All Races","Louisiana","Both","45-49 yrs","2012","2012","Suicide Injury","2012","16","156069","10.25"
"","All Races","Louisiana","Both","45-49 yrs","2012","2012","Suicide Injury","2012","50","306043","16.34"
"Males","All Races","Maine","Both","45-49 yrs","2012","2012","Suicide Injury","2012","27","48781","55.35"
"Females","All Races","Maine","Both","45-49 yrs","2012","2012","Suicide Injury","2012","P","50822","."
"","All Races","Maine","Both","45-49 yrs","2012","2012","Suicide Injury","2012","S","99603","."
"Males","All Races","Maryland","Both","45-49 yrs","2012","2012","Suicide Injury","2012","44","213754","20.58"
"Females","All Races","Maryland","Both","45-49 yrs","2012","2012","Suicide Injury","2012","13","231050","5.63"
"","All Races","Maryland","Both","45-49 yrs","2012","2012","Suicide Injury","2012","57","444804","12.81"
"Males","All Races","Massachusetts","Both","45-49 yrs","2012","2012","Suicide Injury","2012","53","242963","21.81"
"Females","All Races","Massachusetts","Both","45-49 yrs","2012","2012","Suicide Injury","2012","17","254788","6.67"
"","All Races","Massachusetts","Both","45-49 yrs","2012","2012","Suicide Injury","2012","70","497751","14.06"
"Males","All Races","Michigan","Both","45-49 yrs","2012","2012","Suicide Injury","2012","109","344927","31.6"
"Females","All Races","Michigan","Both","45-49 yrs","2012","2012","Suicide Injury","2012","29","352828","8.22"
"","All Races","Michigan","Both","45-49 yrs","2012","2012","Suicide Injury","2012","138","697755","19.78"
"Males","All Races","Minnesota","Both","45-49 yrs","2012","2012","Suicide Injury","2012","54","188131","28.7"
"Females","All Races","Minnesota","Both","45-49 yrs","2012","2012","Suicide Injury","2012","13","187554","6.93"
"","All Races","Minnesota","Both","45-49 yrs","2012","2012","Suicide Injury","2012","67","375685","17.83"
"Males","All Races","Mississippi","Both","45-49 yrs","2012","2012","Suicide Injury","2012","29","94987","30.53"
"Females","All Races","Mississippi","Both","45-49 yrs","2012","2012","Suicide Injury","2012","19","100529","18.9"
"","All Races","Mississippi","Both","45-49 yrs","2012","2012","Suicide Injury","2012","48","195516","24.55"
"Males","All Races","Missouri","Both","45-49 yrs","2012","2012","Suicide Injury","2012","52","201407","25.82"
"Females","All Races","Missouri","Both","45-49 yrs","2012","2012","Suicide Injury","2012","27","205958","13.11"
"","All Races","Missouri","Both","45-49 yrs","2012","2012","Suicide Injury","2012","79","407365","19.39"
"Males","All Races","Montana","Both","45-49 yrs","2012","2012","Suicide Injury","2012","15","31577","47.5"
"Females","All Races","Montana","Both","45-49 yrs","2012","2012","Suicide Injury","2012","P","31741","."
"","All Races","Montana","Both","45-49 yrs","2012","2012","Suicide Injury","2012","S","63318","."
"Males","All Races","Nebraska","Both","45-49 yrs","2012","2012","Suicide Injury","2012","18","59393","30.31"
"Females","All Races","Nebraska","Both","45-49 yrs","2012","2012","Suicide Injury","2012","P","58552","."
"","All Races","Nebraska","Both","45-49 yrs","2012","2012","Suicide Injury","2012","S","117945","."
"Males","All Races","Nevada","Both","45-49 yrs","2012","2012","Suicide Injury","2012","31","97818","31.69"
"Females","All Races","Nevada","Both","45-49 yrs","2012","2012","Suicide Injury","2012","18","92854","19.39"
"","All Races","Nevada","Both","45-49 yrs","2012","2012","Suicide Injury","2012","49","190672","25.7"
"Males","All Races","New Hampshire","Both","45-49 yrs","2012","2012","Suicide Injury","2012","25","51997","48.08"
"Females","All Races","New Hampshire","Both","45-49 yrs","2012","2012","Suicide Injury","2012","P","53552","."
"","All Races","New Hampshire","Both","45-49 yrs","2012","2012","Suicide Injury","2012","S","105549","."
"Males","All Races","New Jersey","Both","45-49 yrs","2012","2012","Suicide Injury","2012","48","330114","14.54"
"Females","All Races","New Jersey","Both","45-49 yrs","2012","2012","Suicide Injury","2012","21","348302","6.03"
"","All Races","New Jersey","Both","45-49 yrs","2012","2012","Suicide Injury","2012","69","678416","10.17"
"Males","All Races","New Mexico","Both","45-49 yrs","2012","2012","Suicide Injury","2012","37","64754","57.14"
"Females","All Races","New Mexico","Both","45-49 yrs","2012","2012","Suicide Injury","2012","10","66877","14.95"
"","All Races","New Mexico","Both","45-49 yrs","2012","2012","Suicide Injury","2012","47","131631","35.71"
"Males","All Races","New York","Both","45-49 yrs","2012","2012","Suicide Injury","2012","136","685870","19.83"
"Females","All Races","New York","Both","45-49 yrs","2012","2012","Suicide Injury","2012","49","722986","6.78"
"","All Races","New York","Both","45-49 yrs","2012","2012","Suicide Injury","2012","185","1408856","13.13"
"Males","All Races","North Carolina","Both","45-49 yrs","2012","2012","Suicide Injury","2012","96","334890","28.67"
"Females","All Races","North Carolina","Both","45-49 yrs","2012","2012","Suicide Injury","2012","46","348995","13.18"
"","All Races","North Carolina","Both","45-49 yrs","2012","2012","Suicide Injury","2012","142","683885","20.76"
"Males","All Races","North Dakota","Both","45-49 yrs","2012","2012","Suicide Injury","2012","P","21616","."
"Females","All Races","North Dakota","Both","45-49 yrs","2012","2012","Suicide Injury","2012","P","20908","."
"","All Races","North Dakota","Both","45-49 yrs","2012","2012","Suicide Injury","2012","11","42524","25.87"
"Males","All Races","Ohio","Both","45-49 yrs","2012","2012","Suicide Injury","2012","116","393199","29.5"
"Females","All Races","Ohio","Both","45-49 yrs","2012","2012","Suicide Injury","2012","38","403849","9.41"
"","All Races","Ohio","Both","45-49 yrs","2012","2012","Suicide Injury","2012","154","797048","19.32"
"Males","All Races","Oklahoma","Both","45-49 yrs","2012","2012","Suicide Injury","2012","30","119967","25.01"
"Females","All Races","Oklahoma","Both","45-49 yrs","2012","2012","Suicide Injury","2012","12","120913","9.92"
"","All Races","Oklahoma","Both","45-49 yrs","2012","2012","Suicide Injury","2012","42","240880","17.44"
"Males","All Races","Oregon","Both","45-49 yrs","2012","2012","Suicide Injury","2012","60","124851","48.06"
"Females","All Races","Oregon","Both","45-49 yrs","2012","2012","Suicide Injury","2012","20","124426","16.07"
"","All Races","Oregon","Both","45-49 yrs","2012","2012","Suicide Injury","2012","80","249277","32.09"
"Males","All Races","Pennsylvania","Both","45-49 yrs","2012","2012","Suicide Injury","2012","148","445369","33.23"
"Females","All Races","Pennsylvania","Both","45-49 yrs","2012","2012","Suicide Injury","2012","44","457534","9.62"
"","All Races","Pennsylvania","Both","45-49 yrs","2012","2012","Suicide Injury","2012","192","902903","21.26"
"Males","All Races","Rhode Island","Both","45-49 yrs","2012","2012","Suicide Injury","2012","13","37323","34.83"
"Females","All Races","Rhode Island","Both","45-49 yrs","2012","2012","Suicide Injury","2012","P","39600","."
"","All Races","Rhode Island","Both","45-49 yrs","2012","2012","Suicide Injury","2012","S","76923","."
"Males","All Races","South Carolina","Both","45-49 yrs","2012","2012","Suicide Injury","2012","61","156014","39.1"
"Females","All Races","South Carolina","Both","45-49 yrs","2012","2012","Suicide Injury","2012","19","165703","11.47"
"","All Races","South Carolina","Both","45-49 yrs","2012","2012","Suicide Injury","2012","80","321717","24.87"
"Males","All Races","South Dakota","Both","45-49 yrs","2012","2012","Suicide Injury","2012","14","26663","52.51"
"Females","All Races","South Dakota","Both","45-49 yrs","2012","2012","Suicide Injury","2012","P","25809","."
"","All Races","South Dakota","Both","45-49 yrs","2012","2012","Suicide Injury","2012","S","52472","."
"Males","All Races","Tennessee","Both","45-49 yrs","2012","2012","Suicide Injury","2012","71","220479","32.2"
"Females","All Races","Tennessee","Both","45-49 yrs","2012","2012","Suicide Injury","2012","32","229090","13.97"
"","All Races","Tennessee","Both","45-49 yrs","2012","2012","Suicide Injury","2012","103","449569","22.91"
"Males","All Races","Texas","Both","45-49 yrs","2012","2012","Suicide Injury","2012","209","856652","24.4"
"Females","All Races","Texas","Both","45-49 yrs","2012","2012","Suicide Injury","2012","70","863761","8.1"
"","All Races","Texas","Both","45-49 yrs","2012","2012","Suicide Injury","2012","279","1720413","16.22"
"Males","All Races","Utah","Both","45-49 yrs","2012","2012","Suicide Injury","2012","38","75744","50.17"
"Females","All Races","Utah","Both","45-49 yrs","2012","2012","Suicide Injury","2012","14","74433","18.81"
"","All Races","Utah","Both","45-49 yrs","2012","2012","Suicide Injury","2012","52","150177","34.63"
"Males","All Races","Vermont","Both","45-49 yrs","2012","2012","Suicide Injury","2012","P","22351","."
"Females","All Races","Vermont","Both","45-49 yrs","2012","2012","Suicide Injury","2012","P","23349","."
"","All Races","Vermont","Both","45-49 yrs","2012","2012","Suicide Injury","2012","P","45700","."
"Males","All Races","Virginia","Both","45-49 yrs","2012","2012","Suicide Injury","2012","76","293528","25.89"
"Females","All Races","Virginia","Both","45-49 yrs","2012","2012","Suicide Injury","2012","31","304932","10.17"
"","All Races","Virginia","Both","45-49 yrs","2012","2012","Suicide Injury","2012","107","598460","17.88"
"Males","All Races","Washington","Both","45-49 yrs","2012","2012","Suicide Injury","2012","63","234458","26.87"
"Females","All Races","Washington","Both","45-49 yrs","2012","2012","Suicide Injury","2012","31","233098","13.3"
"","All Races","Washington","Both","45-49 yrs","2012","2012","Suicide Injury","2012","94","467556","20.1"
"Males","All Races","West Virginia","Both","45-49 yrs","2012","2012","Suicide Injury","2012","24","62794","38.22"
"Females","All Races","West Virginia","Both","45-49 yrs","2012","2012","Suicide Injury","2012","P","63082","."
"","All Races","West Virginia","Both","45-49 yrs","2012","2012","Suicide Injury","2012","S","125876","."
"Males","All Races","Wisconsin","Both","45-49 yrs","2012","2012","Suicide Injury","2012","58","204055","28.42"
"Females","All Races","Wisconsin","Both","45-49 yrs","2012","2012","Suicide Injury","2012","16","203670","7.86"
"","All Races","Wisconsin","Both","45-49 yrs","2012","2012","Suicide Injury","2012","74","407725","18.15"
"Males","All Races","Wyoming","Both","45-49 yrs","2012","2012","Suicide Injury","2012","14","18117","77.28"
"Females","All Races","Wyoming","Both","45-49 yrs","2012","2012","Suicide Injury","2012","P","17511","."
"","All Races","Wyoming","Both","45-49 yrs","2012","2012","Suicide Injury","2012","S","35628","."
"Males","All Races","Alabama","Both","50-54 yrs","2012","2012","Suicide Injury","2012","58","168263","34.47"
"Females","All Races","Alabama","Both","50-54 yrs","2012","2012","Suicide Injury","2012","17","178905","9.5"
"","All Races","Alabama","Both","50-54 yrs","2012","2012","Suicide Injury","2012","75","347168","21.6"
"Males","All Races","Alaska","Both","50-54 yrs","2012","2012","Suicide Injury","2012","P","29012","."
"Females","All Races","Alaska","Both","50-54 yrs","2012","2012","Suicide Injury","2012","P","26593","."
"","All Races","Alaska","Both","50-54 yrs","2012","2012","Suicide Injury","2012","16","55605","28.77"
"Males","All Races","Arizona","Both","50-54 yrs","2012","2012","Suicide Injury","2012","89","209243","42.53"
"Females","All Races","Arizona","Both","50-54 yrs","2012","2012","Suicide Injury","2012","34","217691","15.62"
"","All Races","Arizona","Both","50-54 yrs","2012","2012","Suicide Injury","2012","123","426934","28.81"
"Males","All Races","Arkansas","Both","50-54 yrs","2012","2012","Suicide Injury","2012","29","100156","28.95"
"Females","All Races","Arkansas","Both","50-54 yrs","2012","2012","Suicide Injury","2012","15","103126","14.55"
"","All Races","Arkansas","Both","50-54 yrs","2012","2012","Suicide Injury","2012","44","203282","21.64"
"Males","All Races","California","Both","50-54 yrs","2012","2012","Suicide Injury","2012","321","1297080","24.75"
"Females","All Races","California","Both","50-54 yrs","2012","2012","Suicide Injury","2012","101","1323107","7.63"
"","All Races","California","Both","50-54 yrs","2012","2012","Suicide Injury","2012","422","2620187","16.11"
"Males","All Races","Colorado","Both","50-54 yrs","2012","2012","Suicide Injury","2012","93","185406","50.16"
"Females","All Races","Colorado","Both","50-54 yrs","2012","2012","Suicide Injury","2012","28","189670","14.76"
"","All Races","Colorado","Both","50-54 yrs","2012","2012","Suicide Injury","2012","121","375076","32.26"
"Males","All Races","Connecticut","Both","50-54 yrs","2012","2012","Suicide Injury","2012","34","140107","24.27"
"Females","All Races","Connecticut","Both","50-54 yrs","2012","2012","Suicide Injury","2012","P","147671","."
"","All Races","Connecticut","Both","50-54 yrs","2012","2012","Suicide Injury","2012","S","287778","."
"Males","All Races","Delaware","Both","50-54 yrs","2012","2012","Suicide Injury","2012","10","32382","30.88"
"Females","All Races","Delaware","Both","50-54 yrs","2012","2012","Suicide Injury","2012","P","35020","."
"","All Races","Delaware","Both","50-54 yrs","2012","2012","Suicide Injury","2012","S","67402","."
"Males","All Races","District of Columbia","Both","50-54 yrs","2012","2012","Suicide Injury","2012","P","18787","."
"Females","All Races","District of Columbia","Both","50-54 yrs","2012","2012","Suicide Injury","2012","P","19131","."
"","All Races","District of Columbia","Both","50-54 yrs","2012","2012","Suicide Injury","2012","P","37918","."
"Males","All Races","Florida","Both","50-54 yrs","2012","2012","Suicide Injury","2012","261","678395","38.47"
"Females","All Races","Florida","Both","50-54 yrs","2012","2012","Suicide Injury","2012","93","713794","13.03"
"","All Races","Florida","Both","50-54 yrs","2012","2012","Suicide Injury","2012","354","1392189","25.43"
"Males","All Races","Georgia","Both","50-54 yrs","2012","2012","Suicide Injury","2012","91","335852","27.1"
"Females","All Races","Georgia","Both","50-54 yrs","2012","2012","Suicide Injury","2012","42","355690","11.81"
"","All Races","Georgia","Both","50-54 yrs","2012","2012","Suicide Injury","2012","133","691542","19.23"
"Males","All Races","Hawaii","Both","50-54 yrs","2012","2012","Suicide Injury","2012","18","48032","37.48"
"Females","All Races","Hawaii","Both","50-54 yrs","2012","2012","Suicide Injury","2012","P","48201","."
"","All Races","Hawaii","Both","50-54 yrs","2012","2012","Suicide Injury","2012","S","96233","."
"Males","All Races","Idaho","Both","50-54 yrs","2012","2012","Suicide Injury","2012","22","52333","42.04"
"Females","All Races","Idaho","Both","50-54 yrs","2012","2012","Suicide Injury","2012","P","53318","."
"","All Races","Idaho","Both","50-54 yrs","2012","2012","Suicide Injury","2012","S","105651","."
"Males","All Races","Illinois","Both","50-54 yrs","2012","2012","Suicide Injury","2012","132","458279","28.8"
"Females","All Races","Illinois","Both","50-54 yrs","2012","2012","Suicide Injury","2012","42","475985","8.82"
"","All Races","Illinois","Both","50-54 yrs","2012","2012","Suicide Injury","2012","174","934264","18.62"
"Males","All Races","Indiana","Both","50-54 yrs","2012","2012","Suicide Injury","2012","70","234076","29.9"
"Females","All Races","Indiana","Both","50-54 yrs","2012","2012","Suicide Injury","2012","25","240238","10.41"
"","All Races","Indiana","Both","50-54 yrs","2012","2012","Suicide Injury","2012","95","474314","20.03"
"Males","All Races","Iowa","Both","50-54 yrs","2012","2012","Suicide Injury","2012","42","111030","37.83"
"Females","All Races","Iowa","Both","50-54 yrs","2012","2012","Suicide Injury","2012","13","111949","11.61"
"","All Races","Iowa","Both","50-54 yrs","2012","2012","Suicide Injury","2012","55","222979","24.67"
"Males","All Races","Kansas","Both","50-54 yrs","2012","2012","Suicide Injury","2012","47","100304","46.86"
"Females","All Races","Kansas","Both","50-54 yrs","2012","2012","Suicide Injury","2012","13","103395","12.57"
"","All Races","Kansas","Both","50-54 yrs","2012","2012","Suicide Injury","2012","60","203699","29.46"
"Males","All Races","Kentucky","Both","50-54 yrs","2012","2012","Suicide Injury","2012","55","157361","34.95"
"Females","All Races","Kentucky","Both","50-54 yrs","2012","2012","Suicide Injury","2012","21","163916","12.81"
"","All Races","Kentucky","Both","50-54 yrs","2012","2012","Suicide Injury","2012","76","321277","23.66"
"Males","All Races","Louisiana","Both","50-54 yrs","2012","2012","Suicide Injury","2012","45","159653","28.19"
"Females","All Races","Louisiana","Both","50-54 yrs","2012","2012","Suicide Injury","2012","18","168557","10.68"
"","All Races","Louisiana","Both","50-54 yrs","2012","2012","Suicide Injury","2012","63","328210","19.2"
"Males","All Races","Maine","Both","50-54 yrs","2012","2012","Suicide Injury","2012","18","53996","33.34"
"Females","All Races","Maine","Both","50-54 yrs","2012","2012","Suicide Injury","2012","10","56511","17.7"
"","All Races","Maine","Both","50-54 yrs","2012","2012","Suicide Injury","2012","28","110507","25.34"
"Males","All Races","Maryland","Both","50-54 yrs","2012","2012","Suicide Injury","2012","58","217409","26.68"
"Females","All Races","Maryland","Both","50-54 yrs","2012","2012","Suicide Injury","2012","20","235502","8.49"
"","All Races","Maryland","Both","50-54 yrs","2012","2012","Suicide Injury","2012","78","452911","17.22"
"Males","All Races","Massachusetts","Both","50-54 yrs","2012","2012","Suicide Injury","2012","57","247334","23.05"
"Females","All Races","Massachusetts","Both","50-54 yrs","2012","2012","Suicide Injury","2012","21","260630","8.06"
"","All Races","Massachusetts","Both","50-54 yrs","2012","2012","Suicide Injury","2012","78","507964","15.36"
"Males","All Races","Michigan","Both","50-54 yrs","2012","2012","Suicide Injury","2012","102","370810","27.51"
"Females","All Races","Michigan","Both","50-54 yrs","2012","2012","Suicide Injury","2012","35","383295","9.13"
"","All Races","Michigan","Both","50-54 yrs","2012","2012","Suicide Injury","2012","137","754105","18.17"
"Males","All Races","Minnesota","Both","50-54 yrs","2012","2012","Suicide Injury","2012","65","204189","31.83"
"Females","All Races","Minnesota","Both","50-54 yrs","2012","2012","Suicide Injury","2012","15","205624","7.29"
"","All Races","Minnesota","Both","50-54 yrs","2012","2012","Suicide Injury","2012","80","409813","19.52"
"Males","All Races","Mississippi","Both","50-54 yrs","2012","2012","Suicide Injury","2012","37","100205","36.92"
"Females","All Races","Mississippi","Both","50-54 yrs","2012","2012","Suicide Injury","2012","P","107464","."
"","All Races","Mississippi","Both","50-54 yrs","2012","2012","Suicide Injury","2012","S","207669","."
"Males","All Races","Missouri","Both","50-54 yrs","2012","2012","Suicide Injury","2012","85","220088","38.62"
"Females","All Races","Missouri","Both","50-54 yrs","2012","2012","Suicide Injury","2012","27","227496","11.87"
"","All Races","Missouri","Both","50-54 yrs","2012","2012","Suicide Injury","2012","112","447584","25.02"
"Males","All Races","Montana","Both","50-54 yrs","2012","2012","Suicide Injury","2012","16","37455","42.72"
"Females","All Races","Montana","Both","50-54 yrs","2012","2012","Suicide Injury","2012","P","38672","."
"","All Races","Montana","Both","50-54 yrs","2012","2012","Suicide Injury","2012","S","76127","."
"Males","All Races","Nebraska","Both","50-54 yrs","2012","2012","Suicide Injury","2012","19","65202","29.14"
"Females","All Races","Nebraska","Both","50-54 yrs","2012","2012","Suicide Injury","2012","P","65776","."
"","All Races","Nebraska","Both","50-54 yrs","2012","2012","Suicide Injury","2012","S","130978","."
"Males","All Races","Nevada","Both","50-54 yrs","2012","2012","Suicide Injury","2012","52","95194","54.63"
"Females","All Races","Nevada","Both","50-54 yrs","2012","2012","Suicide Injury","2012","16","92327","17.33"
"","All Races","Nevada","Both","50-54 yrs","2012","2012","Suicide Injury","2012","68","187521","36.26"
"Males","All Races","New Hampshire","Both","50-54 yrs","2012","2012","Suicide Injury","2012","22","56464","38.96"
"Females","All Races","New Hampshire","Both","50-54 yrs","2012","2012","Suicide Injury","2012","P","57725","."
"","All Races","New Hampshire","Both","50-54 yrs","2012","2012","Suicide Injury","2012","S","114189","."
"Males","All Races","New Jersey","Both","50-54 yrs","2012","2012","Suicide Injury","2012","67","335490","19.97"
"Females","All Races","New Jersey","Both","50-54 yrs","2012","2012","Suicide Injury","2012","14","351594","3.98"
"","All Races","New Jersey","Both","50-54 yrs","2012","2012","Suicide Injury","2012","81","687084","11.79"
"Males","All Races","New Mexico","Both","50-54 yrs","2012","2012","Suicide Injury","2012","33","71382","46.23"
"Females","All Races","New Mexico","Both","50-54 yrs","2012","2012","Suicide Injury","2012","15","75198","19.95"
"","All Races","New Mexico","Both","50-54 yrs","2012","2012","Suicide Injury","2012","48","146580","32.75"
"Males","All Races","New York","Both","50-54 yrs","2012","2012","Suicide Injury","2012","157","695983","22.56"
"Females","All Races","New York","Both","50-54 yrs","2012","2012","Suicide Injury","2012","59","740988","7.96"
"","All Races","New York","Both","50-54 yrs","2012","2012","Suicide Injury","2012","216","1436971","15.03"
"Males","All Races","North Carolina","Both","50-54 yrs","2012","2012","Suicide Injury","2012","121","333323","36.3"
"Females","All Races","North Carolina","Both","50-54 yrs","2012","2012","Suicide Injury","2012","51","355368","14.35"
"","All Races","North Carolina","Both","50-54 yrs","2012","2012","Suicide Injury","2012","172","688691","24.97"
"Males","All Races","North Dakota","Both","50-54 yrs","2012","2012","Suicide Injury","2012","10","25380","39.4"
"Females","All Races","North Dakota","Both","50-54 yrs","2012","2012","Suicide Injury","2012","P","24675","."
"","All Races","North Dakota","Both","50-54 yrs","2012","2012","Suicide Injury","2012","S","50055","."
"Males","All Races","Ohio","Both","50-54 yrs","2012","2012","Suicide Injury","2012","133","427928","31.08"
"Females","All Races","Ohio","Both","50-54 yrs","2012","2012","Suicide Injury","2012","43","446295","9.63"
"","All Races","Ohio","Both","50-54 yrs","2012","2012","Suicide Injury","2012","176","874223","20.13"
"Males","All Races","Oklahoma","Both","50-54 yrs","2012","2012","Suicide Injury","2012","47","130605","35.99"
"Females","All Races","Oklahoma","Both","50-54 yrs","2012","2012","Suicide Injury","2012","14","134537","10.41"
"","All Races","Oklahoma","Both","50-54 yrs","2012","2012","Suicide Injury","2012","61","265142","23.01"
"Males","All Races","Oregon","Both","50-54 yrs","2012","2012","Suicide Injury","2012","75","132595","56.56"
"Females","All Races","Oregon","Both","50-54 yrs","2012","2012","Suicide Injury","2012","33","138733","23.79"
"","All Races","Oregon","Both","50-54 yrs","2012","2012","Suicide Injury","2012","108","271328","39.8"
"Males","All Races","Pennsylvania","Both","50-54 yrs","2012","2012","Suicide Injury","2012","136","478773","28.41"
"Females","All Races","Pennsylvania","Both","50-54 yrs","2012","2012","Suicide Injury","2012","40","496826","8.05"
"","All Races","Pennsylvania","Both","50-54 yrs","2012","2012","Suicide Injury","2012","176","975599","18.04"
"Males","All Races","Rhode Island","Both","50-54 yrs","2012","2012","Suicide Injury","2012","P","38996","."
"Females","All Races","Rhode Island","Both","50-54 yrs","2012","2012","Suicide Injury","2012","P","42110","."
"","All Races","Rhode Island","Both","50-54 yrs","2012","2012","Suicide Injury","2012","14","81106","17.26"
"Males","All Races","South Carolina","Both","50-54 yrs","2012","2012","Suicide Injury","2012","46","160238","28.71"
"Females","All Races","South Carolina","Both","50-54 yrs","2012","2012","Suicide Injury","2012","30","172332","17.41"
"","All Races","South Carolina","Both","50-54 yrs","2012","2012","Suicide Injury","2012","76","332570","22.85"
"Males","All Races","South Dakota","Both","50-54 yrs","2012","2012","Suicide Injury","2012","11","30010","36.65"
"Females","All Races","South Dakota","Both","50-54 yrs","2012","2012","Suicide Injury","2012","P","29883","."
"","All Races","South Dakota","Both","50-54 yrs","2012","2012","Suicide Injury","2012","S","59893","."
"Males","All Races","Tennessee","Both","50-54 yrs","2012","2012","Suicide Injury","2012","98","223934","43.76"
"Females","All Races","Tennessee","Both","50-54 yrs","2012","2012","Suicide Injury","2012","21","238595","8.8"
"","All Races","Tennessee","Both","50-54 yrs","2012","2012","Suicide Injury","2012","119","462529","25.73"
"Males","All Races","Texas","Both","50-54 yrs","2012","2012","Suicide Injury","2012","249","856706","29.06"
