Sex,Race,State,Ethnicity,Age Group,First Year,Last Year,Cause of Death,Year,Deaths,Population,Crude Rate
Males,All Races,Missouri,Both,40-44 yrs,2010,2010,Suicide Injury,2010,53,188854,28.06
Females,All Races,Missouri,Both,40-44 yrs,2010,2010,Suicide Injury,2010,19,191692,9.91
,All Races,Missouri,Both,40-44 yrs,2010,2010,Suicide Injury,2010,72,380546,18.92
Males,All Races,Montana,Both,40-44 yrs,2010,2010,Suicide Injury,2010,14,28848,48.53
Females,All Races,Montana,Both,40-44 yrs,2010,2010,Suicide Injury,2010,P,28522,.
,All Races,Montana,Both,40-44 yrs,2010,2010,Suicide Injury,2010,S,57370,.
Males,All Races,Nebraska,Both,40-44 yrs,2010,2010,Suicide Injury,2010,14,55905,25.04
Females,All Races,Nebraska,Both,40-44 yrs,2010,2010,Suicide Injury,2010,P,54572,.
,All Races,Nebraska,Both,40-44 yrs,2010,2010,Suicide Injury,2010,S,110477,.
Males,All Races,Nevada,Both,40-44 yrs,2010,2010,Suicide Injury,2010,32,99225,32.25
Females,All Races,Nevada,Both,40-44 yrs,2010,2010,Suicide Injury,2010,21,92166,22.78
,All Races,Nevada,Both,40-44 yrs,2010,2010,Suicide Injury,2010,53,191391,27.69
Males,All Races,New Hampshire,Both,40-44 yrs,2010,2010,Suicide Injury,2010,10,48022,20.82
Females,All Races,New Hampshire,Both,40-44 yrs,2010,2010,Suicide Injury,2010,P,49004,.
,All Races,New Hampshire,Both,40-44 yrs,2010,2010,Suicide Injury,2010,S,97026,.
Males,All Races,New Jersey,Both,40-44 yrs,2010,2010,Suicide Injury,2010,52,317703,16.37
Females,All Races,New Jersey,Both,40-44 yrs,2010,2010,Suicide Injury,2010,16,332215,4.82
,All Races,New Jersey,Both,40-44 yrs,2010,2010,Suicide Injury,2010,68,649918,10.46
Males,All Races,New Mexico,Both,40-44 yrs,2010,2010,Suicide Injury,2010,31,62249,49.8
Females,All Races,New Mexico,Both,40-44 yrs,2010,2010,Suicide Injury,2010,P,62971,.
,All Races,New Mexico,Both,40-44 yrs,2010,2010,Suicide Injury,2010,S,125220,.
Males,All Races,New York,Both,40-44 yrs,2010,2010,Suicide Injury,2010,138,663333,20.8
Females,All Races,New York,Both,40-44 yrs,2010,2010,Suicide Injury,2010,28,692560,4.04
,All Races,New York,Both,40-44 yrs,2010,2010,Suicide Injury,2010,166,1355893,12.24
Males,All Races,North Carolina,Both,40-44 yrs,2010,2010,Suicide Injury,2010,81,329652,24.57
Females,All Races,North Carolina,Both,40-44 yrs,2010,2010,Suicide Injury,2010,30,337655,8.88
,All Races,North Carolina,Both,40-44 yrs,2010,2010,Suicide Injury,2010,111,667307,16.63
Males,All Races,North Dakota,Both,40-44 yrs,2010,2010,Suicide Injury,2010,10,19617,50.98
Females,All Races,North Dakota,Both,40-44 yrs,2010,2010,Suicide Injury,2010,P,18580,.
,All Races,North Dakota,Both,40-44 yrs,2010,2010,Suicide Injury,2010,S,38197,.
Males,All Races,Ohio,Both,40-44 yrs,2010,2010,Suicide Injury,2010,117,377896,30.96
Females,All Races,Ohio,Both,40-44 yrs,2010,2010,Suicide Injury,2010,28,383473,7.3
,All Races,Ohio,Both,40-44 yrs,2010,2010,Suicide Injury,2010,145,761369,19.04
Males,All Races,Oklahoma,Both,40-44 yrs,2010,2010,Suicide Injury,2010,46,114943,40.02
Females,All Races,Oklahoma,Both,40-44 yrs,2010,2010,Suicide Injury,2010,12,113252,10.6
,All Races,Oklahoma,Both,40-44 yrs,2010,2010,Suicide Injury,2010,58,228195,25.42
Males,All Races,Oregon,Both,40-44 yrs,2010,2010,Suicide Injury,2010,57,125760,45.32
Females,All Races,Oregon,Both,40-44 yrs,2010,2010,Suicide Injury,2010,19,122602,15.5
,All Races,Oregon,Both,40-44 yrs,2010,2010,Suicide Injury,2010,76,248362,30.6
Males,All Races,Pennsylvania,Both,40-44 yrs,2010,2010,Suicide Injury,2010,106,421689,25.14
Females,All Races,Pennsylvania,Both,40-44 yrs,2010,2010,Suicide Injury,2010,32,429693,7.45
,All Races,Pennsylvania,Both,40-44 yrs,2010,2010,Suicide Injury,2010,138,851382,16.21
Males,All Races,Rhode Island,Both,40-44 yrs,2010,2010,Suicide Injury,2010,22,35635,61.74
Females,All Races,Rhode Island,Both,40-44 yrs,2010,2010,Suicide Injury,2010,P,37495,.
,All Races,Rhode Island,Both,40-44 yrs,2010,2010,Suicide Injury,2010,S,73130,.
Males,All Races,South Carolina,Both,40-44 yrs,2010,2010,Suicide Injury,2010,44,149319,29.47
Females,All Races,South Carolina,Both,40-44 yrs,2010,2010,Suicide Injury,2010,18,155291,11.59
,All Races,South Carolina,Both,40-44 yrs,2010,2010,Suicide Injury,2010,62,304610,20.35
Males,All Races,South Dakota,Both,40-44 yrs,2010,2010,Suicide Injury,2010,12,24208,49.57
Females,All Races,South Dakota,Both,40-44 yrs,2010,2010,Suicide Injury,2010,P,23138,.
,All Races,South Dakota,Both,40-44 yrs,2010,2010,Suicide Injury,2010,S,47346,.
Males,All Races,Tennessee,Both,40-44 yrs,2010,2010,Suicide Injury,2010,66,213014,30.98
Females,All Races,Tennessee,Both,40-44 yrs,2010,2010,Suicide Injury,2010,28,217494,12.87
,All Races,Tennessee,Both,40-44 yrs,2010,2010,Suicide Injury,2010,94,430508,21.83
Males,All Races,Texas,Both,40-44 yrs,2010,2010,Suicide Injury,2010,192,846865,22.67
Females,All Races,Texas,Both,40-44 yrs,2010,2010,Suicide Injury,2010,52,847930,6.13
,All Races,Texas,Both,40-44 yrs,2010,2010,Suicide Injury,2010,244,1694795,14.4
Males,All Races,Utah,Both,40-44 yrs,2010,2010,Suicide Injury,2010,27,78587,34.36
Females,All Races,Utah,Both,40-44 yrs,2010,2010,Suicide Injury,2010,P,75487,.
,All Races,Utah,Both,40-44 yrs,2010,2010,Suicide Injury,2010,S,154074,.
Males,All Races,Vermont,Both,40-44 yrs,2010,2010,Suicide Injury,2010,P,20603,.
Females,All Races,Vermont,Both,40-44 yrs,2010,2010,Suicide Injury,2010,P,21398,.
,All Races,Vermont,Both,40-44 yrs,2010,2010,Suicide Injury,2010,P,42001,.
Males,All Races,Virginia,Both,40-44 yrs,2010,2010,Suicide Injury,2010,73,280401,26.03
Females,All Races,Virginia,Both,40-44 yrs,2010,2010,Suicide Injury,2010,30,288465,10.4
,All Races,Virginia,Both,40-44 yrs,2010,2010,Suicide Injury,2010,103,568866,18.11
Males,All Races,Washington,Both,40-44 yrs,2010,2010,Suicide Injury,2010,58,232587,24.94
Females,All Races,Washington,Both,40-44 yrs,2010,2010,Suicide Injury,2010,30,227111,13.21
,All Races,Washington,Both,40-44 yrs,2010,2010,Suicide Injury,2010,88,459698,19.14
Males,All Races,West Virginia,Both,40-44 yrs,2010,2010,Suicide Injury,2010,23,60717,37.88
Females,All Races,West Virginia,Both,40-44 yrs,2010,2010,Suicide Injury,2010,P,59641,.
,All Races,West Virginia,Both,40-44 yrs,2010,2010,Suicide Injury,2010,S,120358,.
Males,All Races,Wisconsin,Both,40-44 yrs,2010,2010,Suicide Injury,2010,49,191738,25.56
Females,All Races,Wisconsin,Both,40-44 yrs,2010,2010,Suicide Injury,2010,16,188600,8.48
,All Races,Wisconsin,Both,40-44 yrs,2010,2010,Suicide Injury,2010,65,380338,17.09
Males,All Races,Wyoming,Both,40-44 yrs,2010,2010,Suicide Injury,2010,P,17149,.
Females,All Races,Wyoming,Both,40-44 yrs,2010,2010,Suicide Injury,2010,P,15956,.
,All Races,Wyoming,Both,40-44 yrs,2010,2010,Suicide Injury,2010,10,33105,30.21
Males,All Races,Alabama,Both,45-49 yrs,2010,2010,Suicide Injury,2010,55,169103,32.52
Females,All Races,Alabama,Both,45-49 yrs,2010,2010,Suicide Injury,2010,19,177266,10.72
,All Races,Alabama,Both,45-49 yrs,2010,2010,Suicide Injury,2010,74,346369,21.36
Males,All Races,Alaska,Both,45-49 yrs,2010,2010,Suicide Injury,2010,12,28398,42.26
Females,All Races,Alaska,Both,45-49 yrs,2010,2010,Suicide Injury,2010,P,26328,.
,All Races,Alaska,Both,45-49 yrs,2010,2010,Suicide Injury,2010,S,54726,.
Males,All Races,Arizona,Both,45-49 yrs,2010,2010,Suicide Injury,2010,94,212499,44.24
Females,All Races,Arizona,Both,45-49 yrs,2010,2010,Suicide Injury,2010,35,214523,16.32
,All Races,Arizona,Both,45-49 yrs,2010,2010,Suicide Injury,2010,129,427022,30.21
Males,All Races,Arkansas,Both,45-49 yrs,2010,2010,Suicide Injury,2010,39,101382,38.47
Females,All Races,Arkansas,Both,45-49 yrs,2010,2010,Suicide Injury,2010,12,104162,11.52
,All Races,Arkansas,Both,45-49 yrs,2010,2010,Suicide Injury,2010,51,205544,24.81
Males,All Races,California,Both,45-49 yrs,2010,2010,Suicide Injury,2010,346,1341984,25.78
Females,All Races,California,Both,45-49 yrs,2010,2010,Suicide Injury,2010,90,1347835,6.68
,All Races,California,Both,45-49 yrs,2010,2010,Suicide Injury,2010,436,2689819,16.21
Males,All Races,Colorado,Both,45-49 yrs,2010,2010,Suicide Injury,2010,80,185148,43.21
Females,All Races,Colorado,Both,45-49 yrs,2010,2010,Suicide Injury,2010,31,186487,16.62
,All Races,Colorado,Both,45-49 yrs,2010,2010,Suicide Injury,2010,111,371635,29.87
Males,All Races,Connecticut,Both,45-49 yrs,2010,2010,Suicide Injury,2010,33,141757,23.28
Females,All Races,Connecticut,Both,45-49 yrs,2010,2010,Suicide Injury,2010,14,149515,9.36
,All Races,Connecticut,Both,45-49 yrs,2010,2010,Suicide Injury,2010,47,291272,16.14
Males,All Races,Delaware,Both,45-49 yrs,2010,2010,Suicide Injury,2010,23,32764,70.2
Females,All Races,Delaware,Both,45-49 yrs,2010,2010,Suicide Injury,2010,P,34792,.
,All Races,Delaware,Both,45-49 yrs,2010,2010,Suicide Injury,2010,S,67556,.
Males,All Races,District of Columbia,Both,45-49 yrs,2010,2010,Suicide Injury,2010,P,19534,.
Females,All Races,District of Columbia,Both,45-49 yrs,2010,2010,Suicide Injury,2010,P,19005,.
,All Races,District of Columbia,Both,45-49 yrs,2010,2010,Suicide Injury,2010,P,38539,.
Males,All Races,Florida,Both,45-49 yrs,2010,2010,Suicide Injury,2010,259,691465,37.46
Females,All Races,Florida,Both,45-49 yrs,2010,2010,Suicide Injury,2010,56,709867,7.89
,All Races,Florida,Both,45-49 yrs,2010,2010,Suicide Injury,2010,315,1401332,22.48
Males,All Races,Georgia,Both,45-49 yrs,2010,2010,Suicide Injury,2010,89,353137,25.2
Females,All Races,Georgia,Both,45-49 yrs,2010,2010,Suicide Injury,2010,33,369524,8.93
,All Races,Georgia,Both,45-49 yrs,2010,2010,Suicide Injury,2010,122,722661,16.88
Males,All Races,Hawaii,Both,45-49 yrs,2010,2010,Suicide Injury,2010,17,48213,35.26
Females,All Races,Hawaii,Both,45-49 yrs,2010,2010,Suicide Injury,2010,P,47574,.
,All Races,Hawaii,Both,45-49 yrs,2010,2010,Suicide Injury,2010,S,95787,.
Males,All Races,Idaho,Both,45-49 yrs,2010,2010,Suicide Injury,2010,20,51547,38.8
Females,All Races,Idaho,Both,45-49 yrs,2010,2010,Suicide Injury,2010,P,52014,.
,All Races,Idaho,Both,45-49 yrs,2010,2010,Suicide Injury,2010,S,103561,.
Males,All Races,Illinois,Both,45-49 yrs,2010,2010,Suicide Injury,2010,110,463423,23.74
Females,All Races,Illinois,Both,45-49 yrs,2010,2010,Suicide Injury,2010,16,476671,3.36
,All Races,Illinois,Both,45-49 yrs,2010,2010,Suicide Injury,2010,126,940094,13.4
Males,All Races,Indiana,Both,45-49 yrs,2010,2010,Suicide Injury,2010,84,234880,35.76
Females,All Races,Indiana,Both,45-49 yrs,2010,2010,Suicide Injury,2010,29,239066,12.13
,All Races,Indiana,Both,45-49 yrs,2010,2010,Suicide Injury,2010,113,473946,23.84
Males,All Races,Iowa,Both,45-49 yrs,2010,2010,Suicide Injury,2010,38,107918,35.21
Females,All Races,Iowa,Both,45-49 yrs,2010,2010,Suicide Injury,2010,P,108606,.
,All Races,Iowa,Both,45-49 yrs,2010,2010,Suicide Injury,2010,S,216524,.
Males,All Races,Kansas,Both,45-49 yrs,2010,2010,Suicide Injury,2010,35,100199,34.93
Females,All Races,Kansas,Both,45-49 yrs,2010,2010,Suicide Injury,2010,15,101631,14.76
,All Races,Kansas,Both,45-49 yrs,2010,2010,Suicide Injury,2010,50,201830,24.77
Males,All Races,Kentucky,Both,45-49 yrs,2010,2010,Suicide Injury,2010,71,159866,44.41
Females,All Races,Kentucky,Both,45-49 yrs,2010,2010,Suicide Injury,2010,17,163776,10.38
,All Races,Kentucky,Both,45-49 yrs,2010,2010,Suicide Injury,2010,88,323642,27.19
Males,All Races,Louisiana,Both,45-49 yrs,2010,2010,Suicide Injury,2010,41,159073,25.77
Females,All Races,Louisiana,Both,45-49 yrs,2010,2010,Suicide Injury,2010,16,165973,9.64
,All Races,Louisiana,Both,45-49 yrs,2010,2010,Suicide Injury,2010,57,325046,17.54
Males,All Races,Maine,Both,45-49 yrs,2010,2010,Suicide Injury,2010,19,52860,35.94
Females,All Races,Maine,Both,45-49 yrs,2010,2010,Suicide Injury,2010,P,54757,.
,All Races,Maine,Both,45-49 yrs,2010,2010,Suicide Injury,2010,S,107617,.
Males,All Races,Maryland,Both,45-49 yrs,2010,2010,Suicide Injury,2010,62,221969,27.93
Females,All Races,Maryland,Both,45-49 yrs,2010,2010,Suicide Injury,2010,11,239616,4.59
,All Races,Maryland,Both,45-49 yrs,2010,2010,Suicide Injury,2010,73,461585,15.82
Males,All Races,Massachusetts,Both,45-49 yrs,2010,2010,Suicide Injury,2010,52,251937,20.64
Females,All Races,Massachusetts,Both,45-49 yrs,2010,2010,Suicide Injury,2010,14,263497,5.31
,All Races,Massachusetts,Both,45-49 yrs,2010,2010,Suicide Injury,2010,66,515434,12.8
Males,All Races,Michigan,Both,45-49 yrs,2010,2010,Suicide Injury,2010,97,367747,26.38
Females,All Races,Michigan,Both,45-49 yrs,2010,2010,Suicide Injury,2010,34,376834,9.02
,All Races,Michigan,Both,45-49 yrs,2010,2010,Suicide Injury,2010,131,744581,17.59
Males,All Races,Minnesota,Both,45-49 yrs,2010,2010,Suicide Injury,2010,56,203588,27.51
Females,All Races,Minnesota,Both,45-49 yrs,2010,2010,Suicide Injury,2010,22,202615,10.86
,All Races,Minnesota,Both,45-49 yrs,2010,2010,Suicide Injury,2010,78,406203,19.2
Males,All Races,Mississippi,Both,45-49 yrs,2010,2010,Suicide Injury,2010,42,101271,41.47
Females,All Races,Mississippi,Both,45-49 yrs,2010,2010,Suicide Injury,2010,13,107098,12.14
,All Races,Mississippi,Both,45-49 yrs,2010,2010,Suicide Injury,2010,55,208369,26.4
Males,All Races,Missouri,Both,45-49 yrs,2010,2010,Suicide Injury,2010,76,220099,34.53
Females,All Races,Missouri,Both,45-49 yrs,2010,2010,Suicide Injury,2010,17,224667,7.57
,All Races,Missouri,Both,45-49 yrs,2010,2010,Suicide Injury,2010,93,444766,20.91
Males,All Races,Montana,Both,45-49 yrs,2010,2010,Suicide Injury,2010,15,35234,42.57
Females,All Races,Montana,Both,45-49 yrs,2010,2010,Suicide Injury,2010,P,35787,.
,All Races,Montana,Both,45-49 yrs,2010,2010,Suicide Injury,2010,S,71021,.
Males,All Races,Nebraska,Both,45-49 yrs,2010,2010,Suicide Injury,2010,17,64171,26.49
Females,All Races,Nebraska,Both,45-49 yrs,2010,2010,Suicide Injury,2010,P,64320,.
,All Races,Nebraska,Both,45-49 yrs,2010,2010,Suicide Injury,2010,S,128491,.
Males,All Races,Nevada,Both,45-49 yrs,2010,2010,Suicide Injury,2010,43,99524,43.21
Females,All Races,Nevada,Both,45-49 yrs,2010,2010,Suicide Injury,2010,11,94266,11.67
,All Races,Nevada,Both,45-49 yrs,2010,2010,Suicide Injury,2010,54,193790,27.87
Males,All Races,New Hampshire,Both,45-49 yrs,2010,2010,Suicide Injury,2010,15,56068,26.75
Females,All Races,New Hampshire,Both,45-49 yrs,2010,2010,Suicide Injury,2010,P,57498,.
,All Races,New Hampshire,Both,45-49 yrs,2010,2010,Suicide Injury,2010,S,113566,.
Males,All Races,New Jersey,Both,45-49 yrs,2010,2010,Suicide Injury,2010,79,344613,22.92
Females,All Races,New Jersey,Both,45-49 yrs,2010,2010,Suicide Injury,2010,19,359903,5.28
,All Races,New Jersey,Both,45-49 yrs,2010,2010,Suicide Injury,2010,98,704516,13.91
Males,All Races,New Mexico,Both,45-49 yrs,2010,2010,Suicide Injury,2010,28,71419,39.21
Females,All Races,New Mexico,Both,45-49 yrs,2010,2010,Suicide Injury,2010,P,73420,.
,All Races,New Mexico,Both,45-49 yrs,2010,2010,Suicide Injury,2010,S,144839,.
Males,All Races,New York,Both,45-49 yrs,2010,2010,Suicide Injury,2010,149,709523,21
Females,All Races,New York,Both,45-49 yrs,2010,2010,Suicide Injury,2010,42,749240,5.61
,All Races,New York,Both,45-49 yrs,2010,2010,Suicide Injury,2010,191,1458763,13.09
Males,All Races,North Carolina,Both,45-49 yrs,2010,2010,Suicide Injury,2010,95,341431,27.82
Females,All Races,North Carolina,Both,45-49 yrs,2010,2010,Suicide Injury,2010,45,357321,12.59
,All Races,North Carolina,Both,45-49 yrs,2010,2010,Suicide Injury,2010,140,698752,20.04
Males,All Races,North Dakota,Both,45-49 yrs,2010,2010,Suicide Injury,2010,P,23461,.
Females,All Races,North Dakota,Both,45-49 yrs,2010,2010,Suicide Injury,2010,P,22919,.
,All Races,North Dakota,Both,45-49 yrs,2010,2010,Suicide Injury,2010,12,46380,25.87
Males,All Races,Ohio,Both,45-49 yrs,2010,2010,Suicide Injury,2010,122,420425,29.02
Females,All Races,Ohio,Both,45-49 yrs,2010,2010,Suicide Injury,2010,40,434709,9.2
,All Races,Ohio,Both,45-49 yrs,2010,2010,Suicide Injury,2010,162,855134,18.94
Males,All Races,Oklahoma,Both,45-49 yrs,2010,2010,Suicide Injury,2010,50,129816,38.52
Females,All Races,Oklahoma,Both,45-49 yrs,2010,2010,Suicide Injury,2010,15,131426,11.41
,All Races,Oklahoma,Both,45-49 yrs,2010,2010,Suicide Injury,2010,65,261242,24.88
Males,All Races,Oregon,Both,45-49 yrs,2010,2010,Suicide Injury,2010,55,130601,42.11
Females,All Races,Oregon,Both,45-49 yrs,2010,2010,Suicide Injury,2010,27,132278,20.41
,All Races,Oregon,Both,45-49 yrs,2010,2010,Suicide Injury,2010,82,262879,31.19
Males,All Races,Pennsylvania,Both,45-49 yrs,2010,2010,Suicide Injury,2010,144,470543,30.6
Females,All Races,Pennsylvania,Both,45-49 yrs,2010,2010,Suicide Injury,2010,35,485220,7.21
,All Races,Pennsylvania,Both,45-49 yrs,2010,2010,Suicide Injury,2010,179,955763,18.73
Males,All Races,Rhode Island,Both,45-49 yrs,2010,2010,Suicide Injury,2010,19,39435,48.18
Females,All Races,Rhode Island,Both,45-49 yrs,2010,2010,Suicide Injury,2010,P,41865,.
,All Races,Rhode Island,Both,45-49 yrs,2010,2010,Suicide Injury,2010,S,81300,.
Males,All Races,South Carolina,Both,45-49 yrs,2010,2010,Suicide Injury,2010,46,161848,28.42
Females,All Races,South Carolina,Both,45-49 yrs,2010,2010,Suicide Injury,2010,25,170918,14.63
,All Races,South Carolina,Both,45-49 yrs,2010,2010,Suicide Injury,2010,71,332766,21.34
Males,All Races,South Dakota,Both,45-49 yrs,2010,2010,Suicide Injury,2010,14,28953,48.35
Females,All Races,South Dakota,Both,45-49 yrs,2010,2010,Suicide Injury,2010,P,28566,.
,All Races,South Dakota,Both,45-49 yrs,2010,2010,Suicide Injury,2010,S,57519,.
Males,All Races,Tennessee,Both,45-49 yrs,2010,2010,Suicide Injury,2010,72,228086,31.57
Females,All Races,Tennessee,Both,45-49 yrs,2010,2010,Suicide Injury,2010,19,239001,7.95
,All Races,Tennessee,Both,45-49 yrs,2010,2010,Suicide Injury,2010,91,467087,19.48
Males,All Races,Texas,Both,45-49 yrs,2010,2010,Suicide Injury,2010,234,874863,26.75
Females,All Races,Texas,Both,45-49 yrs,2010,2010,Suicide Injury,2010,68,885604,7.68
,All Races,Texas,Both,45-49 yrs,2010,2010,Suicide Injury,2010,302,1760467,17.15
Males,All Races,Utah,Both,45-49 yrs,2010,2010,Suicide Injury,2010,27,77451,34.86
Females,All Races,Utah,Both,45-49 yrs,2010,2010,Suicide Injury,2010,P,77380,.
,All Races,Utah,Both,45-49 yrs,2010,2010,Suicide Injury,2010,S,154831,.
Males,All Races,Vermont,Both,45-49 yrs,2010,2010,Suicide Injury,2010,P,24514,.
Females,All Races,Vermont,Both,45-49 yrs,2010,2010,Suicide Injury,2010,P,25596,.
,All Races,Vermont,Both,45-49 yrs,2010,2010,Suicide Injury,2010,10,50110,19.96
Males,All Races,Virginia,Both,45-49 yrs,2010,2010,Suicide Injury,2010,89,304989,29.18
Females,All Races,Virginia,Both,45-49 yrs,2010,2010,Suicide Injury,2010,25,316166,7.91
,All Races,Virginia,Both,45-49 yrs,2010,2010,Suicide Injury,2010,114,621155,18.35
Males,All Races,Washington,Both,45-49 yrs,2010,2010,Suicide Injury,2010,76,246507,30.83
Females,All Races,Washington,Both,45-49 yrs,2010,2010,Suicide Injury,2010,32,246402,12.99
,All Races,Washington,Both,45-49 yrs,2010,2010,Suicide Injury,2010,108,492909,21.91
Males,All Races,West Virginia,Both,45-49 yrs,2010,2010,Suicide Injury,2010,33,65770,50.17
Females,All Races,West Virginia,Both,45-49 yrs,2010,2010,Suicide Injury,2010,P,67155,.
,All Races,West Virginia,Both,45-49 yrs,2010,2010,Suicide Injury,2010,S,132925,.
Males,All Races,Wisconsin,Both,45-49 yrs,2010,2010,Suicide Injury,2010,73,218539,33.4
Females,All Races,Wisconsin,Both,45-49 yrs,2010,2010,Suicide Injury,2010,24,219088,10.95
,All Races,Wisconsin,Both,45-49 yrs,2010,2010,Suicide Injury,2010,97,437627,22.16
Males,All Races,Wyoming,Both,45-49 yrs,2010,2010,Suicide Injury,2010,P,19713,.
Females,All Races,Wyoming,Both,45-49 yrs,2010,2010,Suicide Injury,2010,P,19759,.
,All Races,Wyoming,Both,45-49 yrs,2010,2010,Suicide Injury,2010,12,39472,30.4
Males,All Races,Alabama,Both,50-54 yrs,2010,2010,Suicide Injury,2010,57,168725,33.78
Females,All Races,Alabama,Both,50-54 yrs,2010,2010,Suicide Injury,2010,18,178760,10.07
,All Races,Alabama,Both,50-54 yrs,2010,2010,Suicide Injury,2010,75,347485,21.58
Males,All Races,Alaska,Both,50-54 yrs,2010,2010,Suicide Injury,2010,10,29288,34.14
Females,All Races,Alaska,Both,50-54 yrs,2010,2010,Suicide Injury,2010,P,27012,.
,All Races,Alaska,Both,50-54 yrs,2010,2010,Suicide Injury,2010,S,56300,.
Males,All Races,Arizona,Both,50-54 yrs,2010,2010,Suicide Injury,2010,95,202411,46.93
Females,All Races,Arizona,Both,50-54 yrs,2010,2010,Suicide Injury,2010,32,213113,15.02
,All Races,Arizona,Both,50-54 yrs,2010,2010,Suicide Injury,2010,127,415524,30.56
Males,All Races,Arkansas,Both,50-54 yrs,2010,2010,Suicide Injury,2010,34,99146,34.29
Females,All Races,Arkansas,Both,50-54 yrs,2010,2010,Suicide Injury,2010,P,102576,.
,All Races,Arkansas,Both,50-54 yrs,2010,2010,Suicide Injury,2010,S,201722,.
Males,All Races,California,Both,50-54 yrs,2010,2010,Suicide Injury,2010,317,1266543,25.03
Females,All Races,California,Both,50-54 yrs,2010,2010,Suicide Injury,2010,120,1296009,9.26
,All Races,California,Both,50-54 yrs,2010,2010,Suicide Injury,2010,437,2562552,17.05
Males,All Races,Colorado,Both,50-54 yrs,2010,2010,Suicide Injury,2010,83,184243,45.05
Females,All Races,Colorado,Both,50-54 yrs,2010,2010,Suicide Injury,2010,28,186820,14.99
,All Races,Colorado,Both,50-54 yrs,2010,2010,Suicide Injury,2010,111,371063,29.91
Males,All Races,Connecticut,Both,50-54 yrs,2010,2010,Suicide Injury,2010,34,138961,24.47
Females,All Races,Connecticut,Both,50-54 yrs,2010,2010,Suicide Injury,2010,P,145364,.
,All Races,Connecticut,Both,50-54 yrs,2010,2010,Suicide Injury,2010,S,284325,.
Males,All Races,Delaware,Both,50-54 yrs,2010,2010,Suicide Injury,2010,P,31713,.
Females,All Races,Delaware,Both,50-54 yrs,2010,2010,Suicide Injury,2010,P,34285,.
,All Races,Delaware,Both,50-54 yrs,2010,2010,Suicide Injury,2010,11,65998,16.67
Males,All Races,District of Columbia,Both,50-54 yrs,2010,2010,Suicide Injury,2010,P,18114,.
Females,All Races,District of Columbia,Both,50-54 yrs,2010,2010,Suicide Injury,2010,P,19050,.
,All Races,District of Columbia,Both,50-54 yrs,2010,2010,Suicide Injury,2010,P,37164,.
Males,All Races,Florida,Both,50-54 yrs,2010,2010,Suicide Injury,2010,254,650259,39.06
Females,All Races,Florida,Both,50-54 yrs,2010,2010,Suicide Injury,2010,99,690259,14.34
,All Races,Florida,Both,50-54 yrs,2010,2010,Suicide Injury,2010,353,1340518,26.33
Males,All Races,Georgia,Both,50-54 yrs,2010,2010,Suicide Injury,2010,100,324344,30.83
Females,All Races,Georgia,Both,50-54 yrs,2010,2010,Suicide Injury,2010,29,344248,8.42
,All Races,Georgia,Both,50-54 yrs,2010,2010,Suicide Injury,2010,129,668592,19.29
Males,All Races,Hawaii,Both,50-54 yrs,2010,2010,Suicide Injury,2010,17,48831,34.81
Females,All Races,Hawaii,Both,50-54 yrs,2010,2010,Suicide Injury,2010,P,49147,.
,All Races,Hawaii,Both,50-54 yrs,2010,2010,Suicide Injury,2010,S,97978,.
Males,All Races,Idaho,Both,50-54 yrs,2010,2010,Suicide Injury,2010,19,52006,36.53
Females,All Races,Idaho,Both,50-54 yrs,2010,2010,Suicide Injury,2010,P,52971,.
,All Races,Idaho,Both,50-54 yrs,2010,2010,Suicide Injury,2010,S,104977,.
Males,All Races,Illinois,Both,50-54 yrs,2010,2010,Suicide Injury,2010,111,455953,24.34
Females,All Races,Illinois,Both,50-54 yrs,2010,2010,Suicide Injury,2010,38,474832,8
,All Races,Illinois,Both,50-54 yrs,2010,2010,Suicide Injury,2010,149,930785,16.01
Males,All Races,Indiana,Both,50-54 yrs,2010,2010,Suicide Injury,2010,75,233891,32.07
Females,All Races,Indiana,Both,50-54 yrs,2010,2010,Suicide Injury,2010,31,238931,12.97
,All Races,Indiana,Both,50-54 yrs,2010,2010,Suicide Injury,2010,106,472822,22.42
Males,All Races,Iowa,Both,50-54 yrs,2010,2010,Suicide Injury,2010,37,111617,33.15
Females,All Races,Iowa,Both,50-54 yrs,2010,2010,Suicide Injury,2010,P,111661,.
,All Races,Iowa,Both,50-54 yrs,2010,2010,Suicide Injury,2010,S,223278,.
Males,All Races,Kansas,Both,50-54 yrs,2010,2010,Suicide Injury,2010,40,101040,39.59
Females,All Races,Kansas,Both,50-54 yrs,2010,2010,Suicide Injury,2010,12,103393,11.61
,All Races,Kansas,Both,50-54 yrs,2010,2010,Suicide Injury,2010,52,204433,25.44
Males,All Races,Kentucky,Both,50-54 yrs,2010,2010,Suicide Injury,2010,52,156619,33.2
Females,All Races,Kentucky,Both,50-54 yrs,2010,2010,Suicide Injury,2010,16,162836,9.83
,All Races,Kentucky,Both,50-54 yrs,2010,2010,Suicide Injury,2010,68,319455,21.29
Males,All Races,Louisiana,Both,50-54 yrs,2010,2010,Suicide Injury,2010,47,161186,29.16
Females,All Races,Louisiana,Both,50-54 yrs,2010,2010,Suicide Injury,2010,10,168143,5.95
,All Races,Louisiana,Both,50-54 yrs,2010,2010,Suicide Injury,2010,57,329329,17.31
Males,All Races,Maine,Both,50-54 yrs,2010,2010,Suicide Injury,2010,22,54129,40.64
