Sex,Race,State,Ethnicity,Age Group,First Year,Last Year,Cause of Death,Year,Deaths,Population,Crude Rate
Females,All Races,Idaho,Both,45-49 yrs,2013,2013,Suicide Injury,2013,12,47320,25.36
,All Races,Idaho,Both,45-49 yrs,2013,2013,Suicide Injury,2013,35,94888,36.89
Males,All Races,Illinois,Both,45-49 yrs,2013,2013,Suicide Injury,2013,118,429721,27.46
Females,All Races,Illinois,Both,45-49 yrs,2013,2013,Suicide Injury,2013,40,438491,9.12
,All Races,Illinois,Both,45-49 yrs,2013,2013,Suicide Injury,2013,158,868212,18.2
Males,All Races,Indiana,Both,45-49 yrs,2013,2013,Suicide Injury,2013,72,215385,33.43
Females,All Races,Indiana,Both,45-49 yrs,2013,2013,Suicide Injury,2013,16,217341,7.36
,All Races,Indiana,Both,45-49 yrs,2013,2013,Suicide Injury,2013,88,432726,20.34
Males,All Races,Iowa,Both,45-49 yrs,2013,2013,Suicide Injury,2013,33,97082,33.99
Females,All Races,Iowa,Both,45-49 yrs,2013,2013,Suicide Injury,2013,13,95858,13.56
,All Races,Iowa,Both,45-49 yrs,2013,2013,Suicide Injury,2013,46,192940,23.84
Males,All Races,Kansas,Both,45-49 yrs,2013,2013,Suicide Injury,2013,27,88289,30.58
Females,All Races,Kansas,Both,45-49 yrs,2013,2013,Suicide Injury,2013,P,88015,.
,All Races,Kansas,Both,45-49 yrs,2013,2013,Suicide Injury,2013,S,176304,.
Males,All Races,Kentucky,Both,45-49 yrs,2013,2013,Suicide Injury,2013,58,148277,39.12
Females,All Races,Kentucky,Both,45-49 yrs,2013,2013,Suicide Injury,2013,16,150474,10.63
,All Races,Kentucky,Both,45-49 yrs,2013,2013,Suicide Injury,2013,74,298751,24.77
Males,All Races,Louisiana,Both,45-49 yrs,2013,2013,Suicide Injury,2013,47,145924,32.21
Females,All Races,Louisiana,Both,45-49 yrs,2013,2013,Suicide Injury,2013,10,151928,6.58
,All Races,Louisiana,Both,45-49 yrs,2013,2013,Suicide Injury,2013,57,297852,19.14
Males,All Races,Maine,Both,45-49 yrs,2013,2013,Suicide Injury,2013,15,46903,31.98
Females,All Races,Maine,Both,45-49 yrs,2013,2013,Suicide Injury,2013,P,48848,.
,All Races,Maine,Both,45-49 yrs,2013,2013,Suicide Injury,2013,S,95751,.
Males,All Races,Maryland,Both,45-49 yrs,2013,2013,Suicide Injury,2013,40,208810,19.16
Females,All Races,Maryland,Both,45-49 yrs,2013,2013,Suicide Injury,2013,15,225545,6.65
,All Races,Maryland,Both,45-49 yrs,2013,2013,Suicide Injury,2013,55,434355,12.66
Males,All Races,Massachusetts,Both,45-49 yrs,2013,2013,Suicide Injury,2013,43,237243,18.12
Females,All Races,Massachusetts,Both,45-49 yrs,2013,2013,Suicide Injury,2013,13,249767,5.2
,All Races,Massachusetts,Both,45-49 yrs,2013,2013,Suicide Injury,2013,56,487010,11.5
Males,All Races,Michigan,Both,45-49 yrs,2013,2013,Suicide Injury,2013,103,334521,30.79
Females,All Races,Michigan,Both,45-49 yrs,2013,2013,Suicide Injury,2013,36,341733,10.53
,All Races,Michigan,Both,45-49 yrs,2013,2013,Suicide Injury,2013,139,676254,20.55
Males,All Races,Minnesota,Both,45-49 yrs,2013,2013,Suicide Injury,2013,53,181488,29.2
Females,All Races,Minnesota,Both,45-49 yrs,2013,2013,Suicide Injury,2013,15,180637,8.3
,All Races,Minnesota,Both,45-49 yrs,2013,2013,Suicide Injury,2013,68,362125,18.78
Males,All Races,Mississippi,Both,45-49 yrs,2013,2013,Suicide Injury,2013,33,92170,35.8
Females,All Races,Mississippi,Both,45-49 yrs,2013,2013,Suicide Injury,2013,10,97597,10.25
,All Races,Mississippi,Both,45-49 yrs,2013,2013,Suicide Injury,2013,43,189767,22.66
Males,All Races,Missouri,Both,45-49 yrs,2013,2013,Suicide Injury,2013,63,193320,32.59
Females,All Races,Missouri,Both,45-49 yrs,2013,2013,Suicide Injury,2013,33,197742,16.69
,All Races,Missouri,Both,45-49 yrs,2013,2013,Suicide Injury,2013,96,391062,24.55
Males,All Races,Montana,Both,45-49 yrs,2013,2013,Suicide Injury,2013,10,30238,33.07
Females,All Races,Montana,Both,45-49 yrs,2013,2013,Suicide Injury,2013,P,30181,.
,All Races,Montana,Both,45-49 yrs,2013,2013,Suicide Injury,2013,S,60419,.
Males,All Races,Nebraska,Both,45-49 yrs,2013,2013,Suicide Injury,2013,12,57173,20.99
Females,All Races,Nebraska,Both,45-49 yrs,2013,2013,Suicide Injury,2013,P,56173,.
,All Races,Nebraska,Both,45-49 yrs,2013,2013,Suicide Injury,2013,S,113346,.
Males,All Races,Nevada,Both,45-49 yrs,2013,2013,Suicide Injury,2013,45,97431,46.19
Females,All Races,Nevada,Both,45-49 yrs,2013,2013,Suicide Injury,2013,22,92232,23.85
,All Races,Nevada,Both,45-49 yrs,2013,2013,Suicide Injury,2013,67,189663,35.33
Males,All Races,New Hampshire,Both,45-49 yrs,2013,2013,Suicide Injury,2013,19,50122,37.91
Females,All Races,New Hampshire,Both,45-49 yrs,2013,2013,Suicide Injury,2013,P,51428,.
,All Races,New Hampshire,Both,45-49 yrs,2013,2013,Suicide Injury,2013,S,101550,.
Males,All Races,New Jersey,Both,45-49 yrs,2013,2013,Suicide Injury,2013,62,322461,19.23
Females,All Races,New Jersey,Both,45-49 yrs,2013,2013,Suicide Injury,2013,19,340116,5.59
,All Races,New Jersey,Both,45-49 yrs,2013,2013,Suicide Injury,2013,81,662577,12.22
Males,All Races,New Mexico,Both,45-49 yrs,2013,2013,Suicide Injury,2013,20,62237,32.14
Females,All Races,New Mexico,Both,45-49 yrs,2013,2013,Suicide Injury,2013,P,64196,.
,All Races,New Mexico,Both,45-49 yrs,2013,2013,Suicide Injury,2013,S,126433,.
Males,All Races,New York,Both,45-49 yrs,2013,2013,Suicide Injury,2013,123,670985,18.33
Females,All Races,New York,Both,45-49 yrs,2013,2013,Suicide Injury,2013,35,706826,4.95
,All Races,New York,Both,45-49 yrs,2013,2013,Suicide Injury,2013,158,1377811,11.47
Males,All Races,North Carolina,Both,45-49 yrs,2013,2013,Suicide Injury,2013,103,331464,31.07
Females,All Races,North Carolina,Both,45-49 yrs,2013,2013,Suicide Injury,2013,40,344474,11.61
,All Races,North Carolina,Both,45-49 yrs,2013,2013,Suicide Injury,2013,143,675938,21.16
Males,All Races,North Dakota,Both,45-49 yrs,2013,2013,Suicide Injury,2013,P,21278,.
Females,All Races,North Dakota,Both,45-49 yrs,2013,2013,Suicide Injury,2013,P,20213,.
,All Races,North Dakota,Both,45-49 yrs,2013,2013,Suicide Injury,2013,P,41491,.
Males,All Races,Ohio,Both,45-49 yrs,2013,2013,Suicide Injury,2013,93,382782,24.3
Females,All Races,Ohio,Both,45-49 yrs,2013,2013,Suicide Injury,2013,50,390949,12.79
,All Races,Ohio,Both,45-49 yrs,2013,2013,Suicide Injury,2013,143,773731,18.48
Males,All Races,Oklahoma,Both,45-49 yrs,2013,2013,Suicide Injury,2013,61,116398,52.41
Females,All Races,Oklahoma,Both,45-49 yrs,2013,2013,Suicide Injury,2013,16,116823,13.7
,All Races,Oklahoma,Both,45-49 yrs,2013,2013,Suicide Injury,2013,77,233221,33.02
Males,All Races,Oregon,Both,45-49 yrs,2013,2013,Suicide Injury,2013,40,123064,32.5
Females,All Races,Oregon,Both,45-49 yrs,2013,2013,Suicide Injury,2013,14,121965,11.48
,All Races,Oregon,Both,45-49 yrs,2013,2013,Suicide Injury,2013,54,245029,22.04
Males,All Races,Pennsylvania,Both,45-49 yrs,2013,2013,Suicide Injury,2013,130,433540,29.99
Females,All Races,Pennsylvania,Both,45-49 yrs,2013,2013,Suicide Injury,2013,40,444554,9
,All Races,Pennsylvania,Both,45-49 yrs,2013,2013,Suicide Injury,2013,170,878094,19.36
Males,All Races,Rhode Island,Both,45-49 yrs,2013,2013,Suicide Injury,2013,15,36446,41.16
Females,All Races,Rhode Island,Both,45-49 yrs,2013,2013,Suicide Injury,2013,P,38605,.
,All Races,Rhode Island,Both,45-49 yrs,2013,2013,Suicide Injury,2013,S,75051,.
Males,All Races,South Carolina,Both,45-49 yrs,2013,2013,Suicide Injury,2013,54,153150,35.26
Females,All Races,South Carolina,Both,45-49 yrs,2013,2013,Suicide Injury,2013,16,162649,9.84
,All Races,South Carolina,Both,45-49 yrs,2013,2013,Suicide Injury,2013,70,315799,22.17
Males,All Races,South Dakota,Both,45-49 yrs,2013,2013,Suicide Injury,2013,14,25576,54.74
Females,All Races,South Dakota,Both,45-49 yrs,2013,2013,Suicide Injury,2013,P,24700,.
,All Races,South Dakota,Both,45-49 yrs,2013,2013,Suicide Injury,2013,S,50276,.
Males,All Races,Tennessee,Both,45-49 yrs,2013,2013,Suicide Injury,2013,73,215398,33.89
Females,All Races,Tennessee,Both,45-49 yrs,2013,2013,Suicide Injury,2013,23,223466,10.29
,All Races,Tennessee,Both,45-49 yrs,2013,2013,Suicide Injury,2013,96,438864,21.87
Males,All Races,Texas,Both,45-49 yrs,2013,2013,Suicide Injury,2013,192,849442,22.6
Females,All Races,Texas,Both,45-49 yrs,2013,2013,Suicide Injury,2013,83,854776,9.71
,All Races,Texas,Both,45-49 yrs,2013,2013,Suicide Injury,2013,275,1704218,16.14
Males,All Races,Utah,Both,45-49 yrs,2013,2013,Suicide Injury,2013,30,75723,39.62
Females,All Races,Utah,Both,45-49 yrs,2013,2013,Suicide Injury,2013,10,73596,13.59
,All Races,Utah,Both,45-49 yrs,2013,2013,Suicide Injury,2013,40,149319,26.79
Males,All Races,Vermont,Both,45-49 yrs,2013,2013,Suicide Injury,2013,10,21300,46.95
Females,All Races,Vermont,Both,45-49 yrs,2013,2013,Suicide Injury,2013,P,22260,.
,All Races,Vermont,Both,45-49 yrs,2013,2013,Suicide Injury,2013,S,43560,.
Males,All Races,Virginia,Both,45-49 yrs,2013,2013,Suicide Injury,2013,77,286731,26.85
Females,All Races,Virginia,Both,45-49 yrs,2013,2013,Suicide Injury,2013,26,297485,8.74
,All Races,Virginia,Both,45-49 yrs,2013,2013,Suicide Injury,2013,103,584216,17.63
Males,All Races,Washington,Both,45-49 yrs,2013,2013,Suicide Injury,2013,54,230250,23.45
Females,All Races,Washington,Both,45-49 yrs,2013,2013,Suicide Injury,2013,22,227834,9.66
,All Races,Washington,Both,45-49 yrs,2013,2013,Suicide Injury,2013,76,458084,16.59
Males,All Races,West Virginia,Both,45-49 yrs,2013,2013,Suicide Injury,2013,19,61455,30.92
Females,All Races,West Virginia,Both,45-49 yrs,2013,2013,Suicide Injury,2013,10,61084,16.37
,All Races,West Virginia,Both,45-49 yrs,2013,2013,Suicide Injury,2013,29,122539,23.67
Males,All Races,Wisconsin,Both,45-49 yrs,2013,2013,Suicide Injury,2013,75,197181,38.04
Females,All Races,Wisconsin,Both,45-49 yrs,2013,2013,Suicide Injury,2013,24,196317,12.23
,All Races,Wisconsin,Both,45-49 yrs,2013,2013,Suicide Injury,2013,99,393498,25.16
Males,All Races,Wyoming,Both,45-49 yrs,2013,2013,Suicide Injury,2013,P,17558,.
Females,All Races,Wyoming,Both,45-49 yrs,2013,2013,Suicide Injury,2013,P,16732,.
,All Races,Wyoming,Both,45-49 yrs,2013,2013,Suicide Injury,2013,P,34290,.
Males,All Races,Alabama,Both,50-54 yrs,2013,2013,Suicide Injury,2013,62,167701,36.97
Females,All Races,Alabama,Both,50-54 yrs,2013,2013,Suicide Injury,2013,15,178178,8.42
,All Races,Alabama,Both,50-54 yrs,2013,2013,Suicide Injury,2013,77,345879,22.26
Males,All Races,Alaska,Both,50-54 yrs,2013,2013,Suicide Injury,2013,P,28399,.
Females,All Races,Alaska,Both,50-54 yrs,2013,2013,Suicide Injury,2013,P,26110,.
,All Races,Alaska,Both,50-54 yrs,2013,2013,Suicide Injury,2013,P,54509,.
Males,All Races,Arizona,Both,50-54 yrs,2013,2013,Suicide Injury,2013,104,210730,49.35
Females,All Races,Arizona,Both,50-54 yrs,2013,2013,Suicide Injury,2013,37,218270,16.95
,All Races,Arizona,Both,50-54 yrs,2013,2013,Suicide Injury,2013,141,429000,32.87
Males,All Races,Arkansas,Both,50-54 yrs,2013,2013,Suicide Injury,2013,46,99975,46.01
Females,All Races,Arkansas,Both,50-54 yrs,2013,2013,Suicide Injury,2013,15,103444,14.5
,All Races,Arkansas,Both,50-54 yrs,2013,2013,Suicide Injury,2013,61,203419,29.99
Males,All Races,California,Both,50-54 yrs,2013,2013,Suicide Injury,2013,339,1304067,26
Females,All Races,California,Both,50-54 yrs,2013,2013,Suicide Injury,2013,121,1329931,9.1
,All Races,California,Both,50-54 yrs,2013,2013,Suicide Injury,2013,460,2633998,17.46
Males,All Races,Colorado,Both,50-54 yrs,2013,2013,Suicide Injury,2013,83,184923,44.88
Females,All Races,Colorado,Both,50-54 yrs,2013,2013,Suicide Injury,2013,32,189507,16.89
,All Races,Colorado,Both,50-54 yrs,2013,2013,Suicide Injury,2013,115,374430,30.71
Males,All Races,Connecticut,Both,50-54 yrs,2013,2013,Suicide Injury,2013,33,138988,23.74
Females,All Races,Connecticut,Both,50-54 yrs,2013,2013,Suicide Injury,2013,P,147160,.
,All Races,Connecticut,Both,50-54 yrs,2013,2013,Suicide Injury,2013,S,286148,.
Males,All Races,Delaware,Both,50-54 yrs,2013,2013,Suicide Injury,2013,11,32546,33.8
Females,All Races,Delaware,Both,50-54 yrs,2013,2013,Suicide Injury,2013,P,35184,.
,All Races,Delaware,Both,50-54 yrs,2013,2013,Suicide Injury,2013,S,67730,.
Males,All Races,District of Columbia,Both,50-54 yrs,2013,2013,Suicide Injury,2013,P,19249,.
Females,All Races,District of Columbia,Both,50-54 yrs,2013,2013,Suicide Injury,2013,P,19266,.
,All Races,District of Columbia,Both,50-54 yrs,2013,2013,Suicide Injury,2013,P,38515,.
Males,All Races,Florida,Both,50-54 yrs,2013,2013,Suicide Injury,2013,226,687034,32.9
Females,All Races,Florida,Both,50-54 yrs,2013,2013,Suicide Injury,2013,104,721861,14.41
,All Races,Florida,Both,50-54 yrs,2013,2013,Suicide Injury,2013,330,1408895,23.42
Males,All Races,Georgia,Both,50-54 yrs,2013,2013,Suicide Injury,2013,96,339431,28.28
Females,All Races,Georgia,Both,50-54 yrs,2013,2013,Suicide Injury,2013,43,359761,11.95
,All Races,Georgia,Both,50-54 yrs,2013,2013,Suicide Injury,2013,139,699192,19.88
Males,All Races,Hawaii,Both,50-54 yrs,2013,2013,Suicide Injury,2013,15,47732,31.43
Females,All Races,Hawaii,Both,50-54 yrs,2013,2013,Suicide Injury,2013,P,47627,.
,All Races,Hawaii,Both,50-54 yrs,2013,2013,Suicide Injury,2013,S,95359,.
Males,All Races,Idaho,Both,50-54 yrs,2013,2013,Suicide Injury,2013,24,52216,45.96
Females,All Races,Idaho,Both,50-54 yrs,2013,2013,Suicide Injury,2013,P,53023,.
,All Races,Idaho,Both,50-54 yrs,2013,2013,Suicide Injury,2013,S,105239,.
Males,All Races,Illinois,Both,50-54 yrs,2013,2013,Suicide Injury,2013,104,454800,22.87
Females,All Races,Illinois,Both,50-54 yrs,2013,2013,Suicide Injury,2013,37,471991,7.84
,All Races,Illinois,Both,50-54 yrs,2013,2013,Suicide Injury,2013,141,926791,15.21
Males,All Races,Indiana,Both,50-54 yrs,2013,2013,Suicide Injury,2013,80,232168,34.46
Females,All Races,Indiana,Both,50-54 yrs,2013,2013,Suicide Injury,2013,23,238362,9.65
,All Races,Indiana,Both,50-54 yrs,2013,2013,Suicide Injury,2013,103,470530,21.89
Males,All Races,Iowa,Both,50-54 yrs,2013,2013,Suicide Injury,2013,32,109677,29.18
Females,All Races,Iowa,Both,50-54 yrs,2013,2013,Suicide Injury,2013,16,110844,14.43
,All Races,Iowa,Both,50-54 yrs,2013,2013,Suicide Injury,2013,48,220521,21.77
Males,All Races,Kansas,Both,50-54 yrs,2013,2013,Suicide Injury,2013,48,99250,48.36
Females,All Races,Kansas,Both,50-54 yrs,2013,2013,Suicide Injury,2013,16,102183,15.66
,All Races,Kansas,Both,50-54 yrs,2013,2013,Suicide Injury,2013,64,201433,31.77
Males,All Races,Kentucky,Both,50-54 yrs,2013,2013,Suicide Injury,2013,61,157022,38.85
Females,All Races,Kentucky,Both,50-54 yrs,2013,2013,Suicide Injury,2013,16,163065,9.81
,All Races,Kentucky,Both,50-54 yrs,2013,2013,Suicide Injury,2013,77,320087,24.06
Males,All Races,Louisiana,Both,50-54 yrs,2013,2013,Suicide Injury,2013,46,158399,29.04
Females,All Races,Louisiana,Both,50-54 yrs,2013,2013,Suicide Injury,2013,14,167551,8.36
,All Races,Louisiana,Both,50-54 yrs,2013,2013,Suicide Injury,2013,60,325950,18.41
Males,All Races,Maine,Both,50-54 yrs,2013,2013,Suicide Injury,2013,23,53414,43.06
Females,All Races,Maine,Both,50-54 yrs,2013,2013,Suicide Injury,2013,P,55951,.
,All Races,Maine,Both,50-54 yrs,2013,2013,Suicide Injury,2013,S,109365,.
Males,All Races,Maryland,Both,50-54 yrs,2013,2013,Suicide Injury,2013,58,217778,26.63
Females,All Races,Maryland,Both,50-54 yrs,2013,2013,Suicide Injury,2013,14,236622,5.92
,All Races,Maryland,Both,50-54 yrs,2013,2013,Suicide Injury,2013,72,454400,15.85
Males,All Races,Massachusetts,Both,50-54 yrs,2013,2013,Suicide Injury,2013,44,248109,17.73
Females,All Races,Massachusetts,Both,50-54 yrs,2013,2013,Suicide Injury,2013,20,261607,7.65
,All Races,Massachusetts,Both,50-54 yrs,2013,2013,Suicide Injury,2013,64,509716,12.56
Males,All Races,Michigan,Both,50-54 yrs,2013,2013,Suicide Injury,2013,100,365842,27.33
Females,All Races,Michigan,Both,50-54 yrs,2013,2013,Suicide Injury,2013,30,377883,7.94
,All Races,Michigan,Both,50-54 yrs,2013,2013,Suicide Injury,2013,130,743725,17.48
Males,All Races,Minnesota,Both,50-54 yrs,2013,2013,Suicide Injury,2013,67,203702,32.89
Females,All Races,Minnesota,Both,50-54 yrs,2013,2013,Suicide Injury,2013,13,204661,6.35
,All Races,Minnesota,Both,50-54 yrs,2013,2013,Suicide Injury,2013,80,408363,19.59
Males,All Races,Mississippi,Both,50-54 yrs,2013,2013,Suicide Injury,2013,28,99558,28.12
Females,All Races,Mississippi,Both,50-54 yrs,2013,2013,Suicide Injury,2013,10,107056,9.34
,All Races,Mississippi,Both,50-54 yrs,2013,2013,Suicide Injury,2013,38,206614,18.39
Males,All Races,Missouri,Both,50-54 yrs,2013,2013,Suicide Injury,2013,89,218922,40.65
Females,All Races,Missouri,Both,50-54 yrs,2013,2013,Suicide Injury,2013,14,226086,6.19
,All Races,Missouri,Both,50-54 yrs,2013,2013,Suicide Injury,2013,103,445008,23.15
Males,All Races,Montana,Both,50-54 yrs,2013,2013,Suicide Injury,2013,22,36624,60.07
Females,All Races,Montana,Both,50-54 yrs,2013,2013,Suicide Injury,2013,P,37716,.
,All Races,Montana,Both,50-54 yrs,2013,2013,Suicide Injury,2013,S,74340,.
Males,All Races,Nebraska,Both,50-54 yrs,2013,2013,Suicide Injury,2013,23,64922,35.43
Females,All Races,Nebraska,Both,50-54 yrs,2013,2013,Suicide Injury,2013,P,65359,.
,All Races,Nebraska,Both,50-54 yrs,2013,2013,Suicide Injury,2013,S,130281,.
Males,All Races,Nevada,Both,50-54 yrs,2013,2013,Suicide Injury,2013,41,96317,42.57
Females,All Races,Nevada,Both,50-54 yrs,2013,2013,Suicide Injury,2013,16,93719,17.07
,All Races,Nevada,Both,50-54 yrs,2013,2013,Suicide Injury,2013,57,190036,29.99
Males,All Races,New Hampshire,Both,50-54 yrs,2013,2013,Suicide Injury,2013,21,55844,37.6
Females,All Races,New Hampshire,Both,50-54 yrs,2013,2013,Suicide Injury,2013,P,57424,.
,All Races,New Hampshire,Both,50-54 yrs,2013,2013,Suicide Injury,2013,S,113268,.
Males,All Races,New Jersey,Both,50-54 yrs,2013,2013,Suicide Injury,2013,73,336241,21.71
Females,All Races,New Jersey,Both,50-54 yrs,2013,2013,Suicide Injury,2013,34,351556,9.67
,All Races,New Jersey,Both,50-54 yrs,2013,2013,Suicide Injury,2013,107,687797,15.56
Males,All Races,New Mexico,Both,50-54 yrs,2013,2013,Suicide Injury,2013,30,70647,42.46
Females,All Races,New Mexico,Both,50-54 yrs,2013,2013,Suicide Injury,2013,10,74138,13.49
,All Races,New Mexico,Both,50-54 yrs,2013,2013,Suicide Injury,2013,40,144785,27.63
Males,All Races,New York,Both,50-54 yrs,2013,2013,Suicide Injury,2013,157,695921,22.56
Females,All Races,New York,Both,50-54 yrs,2013,2013,Suicide Injury,2013,54,741120,7.29
,All Races,New York,Both,50-54 yrs,2013,2013,Suicide Injury,2013,211,1437041,14.68
Males,All Races,North Carolina,Both,50-54 yrs,2013,2013,Suicide Injury,2013,114,336261,33.9
Females,All Races,North Carolina,Both,50-54 yrs,2013,2013,Suicide Injury,2013,32,358505,8.93
,All Races,North Carolina,Both,50-54 yrs,2013,2013,Suicide Injury,2013,146,694766,21.01
Males,All Races,North Dakota,Both,50-54 yrs,2013,2013,Suicide Injury,2013,P,25400,.
Females,All Races,North Dakota,Both,50-54 yrs,2013,2013,Suicide Injury,2013,P,24528,.
,All Races,North Dakota,Both,50-54 yrs,2013,2013,Suicide Injury,2013,10,49928,20.03
Males,All Races,Ohio,Both,50-54 yrs,2013,2013,Suicide Injury,2013,134,420393,31.87
Females,All Races,Ohio,Both,50-54 yrs,2013,2013,Suicide Injury,2013,40,437866,9.14
,All Races,Ohio,Both,50-54 yrs,2013,2013,Suicide Injury,2013,174,858259,20.27
Males,All Races,Oklahoma,Both,50-54 yrs,2013,2013,Suicide Injury,2013,44,130417,33.74
Females,All Races,Oklahoma,Both,50-54 yrs,2013,2013,Suicide Injury,2013,14,133658,10.47
,All Races,Oklahoma,Both,50-54 yrs,2013,2013,Suicide Injury,2013,58,264075,21.96
Males,All Races,Oregon,Both,50-54 yrs,2013,2013,Suicide Injury,2013,54,131196,41.16
Females,All Races,Oregon,Both,50-54 yrs,2013,2013,Suicide Injury,2013,23,136859,16.81
,All Races,Oregon,Both,50-54 yrs,2013,2013,Suicide Injury,2013,77,268055,28.73
Males,All Races,Pennsylvania,Both,50-54 yrs,2013,2013,Suicide Injury,2013,181,471281,38.41
Females,All Races,Pennsylvania,Both,50-54 yrs,2013,2013,Suicide Injury,2013,58,489225,11.86
,All Races,Pennsylvania,Both,50-54 yrs,2013,2013,Suicide Injury,2013,239,960506,24.88
Males,All Races,Rhode Island,Both,50-54 yrs,2013,2013,Suicide Injury,2013,14,38556,36.31
Females,All Races,Rhode Island,Both,50-54 yrs,2013,2013,Suicide Injury,2013,P,41619,.
,All Races,Rhode Island,Both,50-54 yrs,2013,2013,Suicide Injury,2013,S,80175,.
Males,All Races,South Carolina,Both,50-54 yrs,2013,2013,Suicide Injury,2013,47,161168,29.16
Females,All Races,South Carolina,Both,50-54 yrs,2013,2013,Suicide Injury,2013,16,173420,9.23
,All Races,South Carolina,Both,50-54 yrs,2013,2013,Suicide Injury,2013,63,334588,18.83
Males,All Races,South Dakota,Both,50-54 yrs,2013,2013,Suicide Injury,2013,11,29809,36.9
Females,All Races,South Dakota,Both,50-54 yrs,2013,2013,Suicide Injury,2013,P,29787,.
,All Races,South Dakota,Both,50-54 yrs,2013,2013,Suicide Injury,2013,S,59596,.
Males,All Races,Tennessee,Both,50-54 yrs,2013,2013,Suicide Injury,2013,80,224364,35.66
Females,All Races,Tennessee,Both,50-54 yrs,2013,2013,Suicide Injury,2013,32,238778,13.4
,All Races,Tennessee,Both,50-54 yrs,2013,2013,Suicide Injury,2013,112,463142,24.18
Males,All Races,Texas,Both,50-54 yrs,2013,2013,Suicide Injury,2013,240,863764,27.79
Females,All Races,Texas,Both,50-54 yrs,2013,2013,Suicide Injury,2013,78,882912,8.83
,All Races,Texas,Both,50-54 yrs,2013,2013,Suicide Injury,2013,318,1746676,18.21
Males,All Races,Utah,Both,50-54 yrs,2013,2013,Suicide Injury,2013,39,77337,50.43
Females,All Races,Utah,Both,50-54 yrs,2013,2013,Suicide Injury,2013,21,78554,26.73
,All Races,Utah,Both,50-54 yrs,2013,2013,Suicide Injury,2013,60,155891,38.49
Males,All Races,Vermont,Both,50-54 yrs,2013,2013,Suicide Injury,2013,P,24694,.
Females,All Races,Vermont,Both,50-54 yrs,2013,2013,Suicide Injury,2013,P,25925,.
,All Races,Vermont,Both,50-54 yrs,2013,2013,Suicide Injury,2013,P,50619,.
Males,All Races,Virginia,Both,50-54 yrs,2013,2013,Suicide Injury,2013,83,298560,27.8
Females,All Races,Virginia,Both,50-54 yrs,2013,2013,Suicide Injury,2013,27,311358,8.67
,All Races,Virginia,Both,50-54 yrs,2013,2013,Suicide Injury,2013,110,609918,18.04
Males,All Races,Washington,Both,50-54 yrs,2013,2013,Suicide Injury,2013,83,246694,33.64
Females,All Races,Washington,Both,50-54 yrs,2013,2013,Suicide Injury,2013,31,249209,12.44
,All Races,Washington,Both,50-54 yrs,2013,2013,Suicide Injury,2013,114,495903,22.99
Males,All Races,West Virginia,Both,50-54 yrs,2013,2013,Suicide Injury,2013,30,66024,45.44
Females,All Races,West Virginia,Both,50-54 yrs,2013,2013,Suicide Injury,2013,P,68492,.
,All Races,West Virginia,Both,50-54 yrs,2013,2013,Suicide Injury,2013,S,134516,.
Males,All Races,Wisconsin,Both,50-54 yrs,2013,2013,Suicide Injury,2013,76,218553,34.77
Females,All Races,Wisconsin,Both,50-54 yrs,2013,2013,Suicide Injury,2013,23,220710,10.42
,All Races,Wisconsin,Both,50-54 yrs,2013,2013,Suicide Injury,2013,99,439263,22.54
Males,All Races,Wyoming,Both,50-54 yrs,2013,2013,Suicide Injury,2013,P,21031,.
Females,All Races,Wyoming,Both,50-54 yrs,2013,2013,Suicide Injury,2013,P,20901,.
,All Races,Wyoming,Both,50-54 yrs,2013,2013,Suicide Injury,2013,14,41932,33.39
Males,All Races,Alabama,Both,55-59 yrs,2013,2013,Suicide Injury,2013,59,159532,36.98
Females,All Races,Alabama,Both,55-59 yrs,2013,2013,Suicide Injury,2013,22,173285,12.7
,All Races,Alabama,Both,55-59 yrs,2013,2013,Suicide Injury,2013,81,332817,24.34
Males,All Races,Alaska,Both,55-59 yrs,2013,2013,Suicide Injury,2013,P,27063,.
Females,All Races,Alaska,Both,55-59 yrs,2013,2013,Suicide Injury,2013,P,25195,.
,All Races,Alaska,Both,55-59 yrs,2013,2013,Suicide Injury,2013,P,52258,.
Males,All Races,Arizona,Both,55-59 yrs,2013,2013,Suicide Injury,2013,68,193571,35.13
Females,All Races,Arizona,Both,55-59 yrs,2013,2013,Suicide Injury,2013,31,211686,14.64
,All Races,Arizona,Both,55-59 yrs,2013,2013,Suicide Injury,2013,99,405257,24.43
Males,All Races,Arkansas,Both,55-59 yrs,2013,2013,Suicide Injury,2013,34,93357,36.42
Females,All Races,Arkansas,Both,55-59 yrs,2013,2013,Suicide Injury,2013,P,100005,.
,All Races,Arkansas,Both,55-59 yrs,2013,2013,Suicide Injury,2013,S,193362,.
Males,All Races,California,Both,55-59 yrs,2013,2013,Suicide Injury,2013,295,1172700,25.16
Females,All Races,California,Both,55-59 yrs,2013,2013,Suicide Injury,2013,108,1233600,8.75
,All Races,California,Both,55-59 yrs,2013,2013,Suicide Injury,2013,403,2406300,16.75
Males,All Races,Colorado,Both,55-59 yrs,2013,2013,Suicide Injury,2013,79,173859,45.44
Females,All Races,Colorado,Both,55-59 yrs,2013,2013,Suicide Injury,2013,35,180386,19.4
,All Races,Colorado,Both,55-59 yrs,2013,2013,Suicide Injury,2013,114,354245,32.18
Males,All Races,Connecticut,Both,55-59 yrs,2013,2013,Suicide Injury,2013,46,128777,35.72
